items,quality_control
"[['http://object-naming-amore.upf.edu//2354815_835285_singleton_obj.png', ['cabbaeg', 'salad', 'cabbage']], ['http://object-naming-amore.upf.edu//2381561_1335635_singleton_obj.png', ['bull', 'animal', 'log', 'cow']], ['http://object-naming-amore.upf.edu//2373219_733775_singleton_obj.png', ['pizza', 'cheese', 'food', 'kneee', 'toppings']], ['http://object-naming-amore.upf.edu//2356882_2518660_seed_ambiguous.png', ['eye glass', 'person', 'house', 'boy', 'guy', 'man']], ['http://object-naming-amore.upf.edu//2367165_1972830_singleton_obj.png', ['chair', 'building', 'pool house', 'cabana', 'flowers', 'house']], ['http://object-naming-amore.upf.edu//2396226_1199628_supercat_ambiguous.png', ['student', 'laptop', 'boy', 'person', 'man', 'head', 'perxon']]]","['7b2263616262616567223a202273616e732d63616262616765227d', '7b226c6f67223a20227365726966227d', '7b226b6e656565223a2022636f7572696572227d', '7b22686f757365223a2022636f7572696572227d', '7b22666c6f77657273223a20227365726966227d', '7b22706572786f6e223a202273616e732d706572736f6e227d']"
"[['http://object-naming-amore.upf.edu//2334438_3076400_singleton_obj.png', ['sundae', 'table', 'desk']], ['http://object-naming-amore.upf.edu//2331974_2924134_seed_ambiguous.png', ['chair', 'armchair', 'sofa', 'bro']], ['http://object-naming-amore.upf.edu//2341142_3337568_supercat_ambiguous.png', ['clotthing', 'baby dress', 'shirt', 'clothing', 'dress']], ['http://object-naming-amore.upf.edu//2330449_2823558_supercat_unique.png', ['coat', 'jacket', 'screen', 'tie', 'suit', 'shirt']], ['http://object-naming-amore.upf.edu//2319714_999454_singleton_obj.png', ['barn', 'baby', 'kid', 'toddler', 'girl', 'child']], ['http://object-naming-amore.upf.edu//2326156_983304_singleton_obj.png', ['skateboarder', 'cars', 'skater', 'person', 'man', 'shoe', 'boy']]]","['7b2273756e646165223a2022636f7572696572227d', '7b2262726f223a2022636f7572696572227d', '7b22636c6f747468696e67223a202273616e732d636c6f7468696e67222c2022636c6f7468696e67223a2022626f6c642d6472657373227d', '7b2273637265656e223a20227365726966227d', '7b226261726e223a20227365726966222c20226368696c64223a2022626f6c642d62616279227d', '7b2263617273223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2338011_3294266_seed_ambiguous.png', ['wall', 'bridge', 'overpass']], ['http://object-naming-amore.upf.edu//2372098_1740478_singleton_obj.png', ['train', 'train car', 'weapon', 'car']], ['http://object-naming-amore.upf.edu//2335290_2951537_supercat_unique.png', ['filing', 'bun', 'bread', 'sandwich', 'food']], ['http://object-naming-amore.upf.edu//2358302_2688153_singleton_obj.png', ['skateboarder', 'skater', 'man', 'person', 'sign', 'boy']], ['http://object-naming-amore.upf.edu//2377639_2819310_supercat_ambiguous.png', ['batter', 'baseball plaher', 'man', 'baseball player', 'player', 'athlete']], ['http://object-naming-amore.upf.edu//2377424_2830038_singleton_obj.png', ['skier', 'person', 'lady', 'tree', 'woman', 'snowboarder', 'helmet']]]","['7b2277616c6c223a20227365726966227d', '7b22776561706f6e223a2022636f7572696572227d', '7b2266696c696e67223a2022636f7572696572227d', '7b227369676e223a20227365726966227d', '7b226261736562616c6c20706c61686572223a202273616e732d6261736562616c6c20706c61796572227d', '7b2274726565223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2375066_723786_singleton_obj.png', ['gage', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2317824_2741699_supercat_ambiguous.png', ['food', 'cheese', 'guests', 'pizza']], ['http://object-naming-amore.upf.edu//2345530_907287_seed_ambiguous.png', ['carpet', 'coffee table', 'sofa', 'table', 'carppet']], ['http://object-naming-amore.upf.edu//2415278_142664_singleton_obj.png', ['bike', 'man', 'boy', 'person', 'cyclist', 'biker']], ['http://object-naming-amore.upf.edu//2411492_1079315_supercat_unique.png', ['jakcet', 'dress', 'jacket', 'sweater', 'shirt', 'coat']], ['http://object-naming-amore.upf.edu//2400263_410070_singleton_obj.png', ['skater', 'boy', 'skateboarder', 'man', 'treens', 'person', 't-shirt']]]","['7b2267616765223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22677565737473223a2022636f7572696572227d', '7b2263617270706574223a202273616e732d636172706574227d', '7b2262696b65223a20227365726966227d', '7b226a616b636574223a202273616e732d6a61636b6574227d', '7b22747265656e73223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2367161_1657411_seed_ambiguous.png', ['necktie', 'necktei', 'tie']], ['http://object-naming-amore.upf.edu//2362143_3890657_supercat_ambiguous.png', ['woman', 'phone', 'nose', 'lady']], ['http://object-naming-amore.upf.edu//2349631_873234_singleton_obj.png', ['bike', 'motorcycle', 'sandals', 'scooter', 'moped']], ['http://object-naming-amore.upf.edu//2341303_2661068_supercat_unique.png', ['food', 'hamburger', 'meat', 'burger', 'bufger', 'sandwich']], ['http://object-naming-amore.upf.edu//2372772_2192061_supercat_ambiguous.png', ['man', 'boy', 'skater', 'skateboarder', 'person', 'writig']], ['http://object-naming-amore.upf.edu//2405864_1105683_supercat_ambiguous.png', ['shoe', 't-shirt', 'skater', 'skateboarder', 'person', 'skatepark', 'man']]]","['7b226e65636b746569223a202273616e732d6e65636b746965222c2022746965223a2022626f6c642d6e65636b746965227d', '7b226e6f7365223a20227365726966227d', '7b2273616e64616c73223a20227365726966222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b22627566676572223a202273616e732d627572676572222c202268616d627572676572223a2022626f6c642d627572676572227d', '7b22777269746967223a2022636f7572696572227d', '7b22736b6174657061726b223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2359582_1779248_singleton_obj.png', ['tfain', 'train', 'car']], ['http://object-naming-amore.upf.edu//2370136_3860033_singleton_obj.png', ['motorcycle', 'bike', 'motorbiike', 'motorbike']], ['http://object-naming-amore.upf.edu//2360382_2467736_supercat_unique.png', ['shirt', 'jaciet', 'jacket', 'coat', 'suit']], ['http://object-naming-amore.upf.edu//2368739_2306538_seed_ambiguous.png', ['desk', 'table', 'lptop', 'carpet', 'laptop', 'floor']], ['http://object-naming-amore.upf.edu//2199_1068528_seed_ambiguous.png', ['carpet', 'area rug', 'mat', 'table', 'rug', 'carppet']], ['http://object-naming-amore.upf.edu//2329791_3795751_singleton_obj.png', ['suit jacket', 'suit', 'shirt', 'coat', 'jakcet', 'tie', 'jacket']]]","['7b22746661696e223a202273616e732d747261696e227d', '7b226d6f746f726269696b65223a202273616e732d6d6f746f7262696b65222c20226d6f746f726379636c65223a2022626f6c642d62696b65227d', '7b226a6163696574223a202273616e732d6a61636b6574227d', '7b226c70746f70223a202273616e732d6c6170746f70227d', '7b2263617270706574223a202273616e732d636172706574222c2022727567223a2022626f6c642d636172706574227d', '7b226a616b636574223a202273616e732d6a61636b6574227d']"
"[['http://object-naming-amore.upf.edu//4318_1071377_singleton_obj.png', ['robe', 'couch', 'sofa']], ['http://object-naming-amore.upf.edu//2363673_763118_seed_ambiguous.png', ['pigeon', 'seagull', 'bird', 'canteen']], ['http://object-naming-amore.upf.edu//2340030_2843050_singleton_obj.png', ['t-sihrt', 'boy', 'kid', 'child', 't-shirt']], ['http://object-naming-amore.upf.edu//2417043_3198072_supercat_ambiguous.png', ['taxi', 'truck', 'shair', 'car', 'van', 'bus']], ['http://object-naming-amore.upf.edu//2387434_1276016_supercat_ambiguous.png', ['t-shirt', 'boy', 'child', 'kid', 'floor', 'baby']], ['http://object-naming-amore.upf.edu//2397093_437399_singleton_obj.png', ['person', 'cihld', 'phone', 'baby', 'shoe', 'girl', 'child']]]","['7b22726f6265223a2022636f7572696572222c2022636f756368223a2022626f6c642d736f6661227d', '7b2263616e7465656e223a2022636f7572696572227d', '7b22742d7369687274223a202273616e732d742d7368697274222c20226368696c64223a2022626f6c642d6b6964227d', '7b227368616972223a2022636f7572696572227d', '7b22666c6f6f72223a20227365726966222c202262616279223a2022626f6c642d6368696c64227d', '7b226369686c64223a202273616e732d6368696c64222c20226368696c64223a2022626f6c642d62616279227d']"
"[['http://object-naming-amore.upf.edu//2363375_1814854_seed_ambiguous.png', ['square', 'vase', 'pot']], ['http://object-naming-amore.upf.edu//2386308_682648_singleton_obj.png', ['man', 'shirt', 'chairs', 'guy']], ['http://object-naming-amore.upf.edu//2393900_468913_singleton_obj.png', ['carpet', 'floor', 'toy', 'rug', 'select']], ['http://object-naming-amore.upf.edu//2364232_759455_singleton_obj.png', ['man', 'skater', 'skating', 'skatr', 'skateboarder', 'person']], ['http://object-naming-amore.upf.edu//2409979_228987_supercat_unique.png', ['player', 'baseball player', 'man', 'batter', 'trim', 'bat']], ['http://object-naming-amore.upf.edu//2364266_3888988_supercat_unique.png', ['sandwich', 'food', 'bread', 'pickle', 'bun', 'burger', 'hotdog']]]","['7b22737175617265223a20227365726966227d', '7b22636861697273223a20227365726966227d', '7b2273656c656374223a2022636f7572696572222c2022636172706574223a2022626f6c642d727567227d', '7b22736b617472223a202273616e732d736b61746572227d', '7b227472696d223a20227365726966227d', '7b227069636b6c65223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2385142_1300530_supercat_unique.png', ['parrot', 'bird', 'parrto']], ['http://object-naming-amore.upf.edu//2342057_3497338_supercat_ambiguous.png', ['lady', 'womaan', 'skirt', 'woman']], ['http://object-naming-amore.upf.edu//2362789_2000642_seed_ambiguous.png', ['jar', 'table', 'bowl', 'bench', 'cat']], ['http://object-naming-amore.upf.edu//2361651_1816666_singleton_obj.png', ['garage', 'building', 'gaarge', 'family', 'parking lot', 'parking garage']], ['http://object-naming-amore.upf.edu//2364997_1880151_singleton_obj.png', ['fabric', 'cloth', 'surfboard', 'ground', 'umbrella', 'tie']], ['http://object-naming-amore.upf.edu//2382423_539230_singleton_obj.png', ['add', 'loveseat', 'seat', 'bench', 'sofa', 'chair', 'couch']]]","['7b2270617272746f223a202273616e732d706172726f74227d', '7b22776f6d61616e223a202273616e732d776f6d616e227d', '7b226a6172223a20227365726966227d', '7b22676161726765223a202273616e732d676172616765227d', '7b2267726f756e64223a20227365726966222c2022666162726963223a2022626f6c642d636c6f7468227d', '7b22616464223a2022636f7572696572222c2022736f6661223a2022626f6c642d636f756368227d']"
"[['http://object-naming-amore.upf.edu//713019_1577708_singleton_obj.png', ['window', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2391096_1243867_singleton_obj.png', ['baby', 'child', 'boy', 'side']], ['http://object-naming-amore.upf.edu//2394097_1214252_supercat_unique.png', ['desset', 'food', 'pie', 'cake', 'dessert']], ['http://object-naming-amore.upf.edu//2409692_236028_seed_ambiguous.png', ['clost', 'wardrobe', 'armoire', 'dresser', 'cabinet', 'closet']], ['http://object-naming-amore.upf.edu//2360533_3533815_seed_ambiguous.png', ['person', 'skateboarder', 'skateboardre', 'guy', 'man', 'skater']], ['http://object-naming-amore.upf.edu//2411456_1079665_supercat_unique.png', ['hoodie', 'jacket', 'scarf', 'clothing', 'sweatshirt', 'man', 'shirt']]]","['7b2277696e646f77223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2273696465223a20227365726966222c20226368696c64223a2022626f6c642d62616279227d', '7b22646573736574223a202273616e732d64657373657274227d', '7b22636c6f7374223a202273616e732d636c6f736574222c2022636c6f736574223a2022626f6c642d77617264726f6265227d', '7b22736b617465626f6172647265223a202273616e732d736b617465626f6172646572227d', '7b226d616e223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2413994_3800024_singleton_obj.png', ['chunks', 'tub', 'bathtub']], ['http://object-naming-amore.upf.edu//2408577_259007_singleton_obj.png', ['pavement', 'woman', 'person', 'lady']], ['http://object-naming-amore.upf.edu//2319297_1003179_singleton_obj.png', ['vase', 'pot', 'plnter', 'flower pot', 'planter']], ['http://object-naming-amore.upf.edu//2400453_1158787_singleton_obj.png', ['window', 'wall', 'house', 'building', 'snapped', 'hydrant']], ['http://object-naming-amore.upf.edu//2375327_3237414_seed_ambiguous.png', ['pillpw', 'sofa', 'pillow', 'couch', 'cat', 'table']], ['http://object-naming-amore.upf.edu//2405366_1108607_singleton_obj.png', ['luggage', 'truck', 'storage', 'glasses', 'container', 'cart', 'trailer']]]","['7b226368756e6b73223a2022636f7572696572222c202262617468747562223a2022626f6c642d747562227d', '7b22706176656d656e74223a20227365726966227d', '7b22706c6e746572223a202273616e732d706c616e746572227d', '7b22736e6170706564223a2022636f7572696572227d', '7b2270696c6c7077223a202273616e732d70696c6c6f77222c2022736f6661223a2022626f6c642d636f756368227d', '7b22676c6173736573223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2408893_649426_supercat_ambiguous.png', ['ground', 'train', 'car']], ['http://object-naming-amore.upf.edu//2416061_3539880_seed_ambiguous.png', ['desk', 'table', 'laptop', 'glass']], ['http://object-naming-amore.upf.edu//2376506_1992079_supercat_ambiguous.png', ['shoe', 'pin', 'man', 'guy', 'person']], ['http://object-naming-amore.upf.edu//2350173_2116217_supercat_unique.png', ['shirt', 'coat', 'jacket', 'tie', 'suit', 'sut']], ['http://object-naming-amore.upf.edu//2398509_1179188_singleton_obj.png', ['t-shirt', 'jacket', 't-hsirt', 'girl', 'woman', 'person']], ['http://object-naming-amore.upf.edu//2388487_1268551_supercat_unique.png', ['cat', 'cat sweater', 'vest', 'dress', 'sweater', 'shirt', 'cleat']]]","['7b2267726f756e64223a20227365726966227d', '7b22676c617373223a20227365726966227d', '7b2270696e223a2022636f7572696572227d', '7b22737574223a202273616e732d73756974227d', '7b22742d6873697274223a202273616e732d742d7368697274227d', '7b22636c656174223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2373162_1773756_supercat_unique.png', ['hat', 'cap', 'bicept']], ['http://object-naming-amore.upf.edu//2415823_3172316_singleton_obj.png', ['boat', 'draink', 'ship', 'robe']], ['http://object-naming-amore.upf.edu//2326313_3129493_supercat_unique.png', ['cardigan', 'sweateer', 'shirt', 'jacket', 'sweater']], ['http://object-naming-amore.upf.edu//2338839_2598828_seed_ambiguous.png', ['t-shirt', 'man', 'camera', 'pants', 'guy', 'photographer']], ['http://object-naming-amore.upf.edu//2315358_2907934_supercat_unique.png', ['bike', 'motorbike', 'scooter', 'bush', 'moped', 'motorcycle']], ['http://object-naming-amore.upf.edu//2369734_2014066_supercat_ambiguous.png', ['boy', 'kid', 'child', 'batter', 'crafts', 'baseball player', 'player']]]","['7b22626963657074223a2022636f7572696572227d', '7b22647261696e6b223a2022636f7572696572227d', '7b227377656174656572223a202273616e732d73776561746572227d', '7b2270616e7473223a20227365726966227d', '7b2262757368223a20227365726966222c20226d6f746f7262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b22637261667473223a2022636f7572696572222c20226368696c64223a2022626f6c642d6b6964227d']"
"[['http://object-naming-amore.upf.edu//2367223_2669276_supercat_unique.png', ['jacket', 'glove', 'coat']], ['http://object-naming-amore.upf.edu//2350386_868372_singleton_obj.png', ['suit', 'jacket', 'shirt', 'jaacket']], ['http://object-naming-amore.upf.edu//1326_1032086_singleton_obj.png', ['person', 'girl', 'teenager', 'woman', 'wlman']], ['http://object-naming-amore.upf.edu//2344942_2119755_supercat_unique.png', ['jaacket', 'blazer', 'tie', 'suit jacket', 'suit', 'jacket']], ['http://object-naming-amore.upf.edu//2322922_990355_singleton_obj.png', ['seat', 'mirror', 'bench', 'chair', 'sofa', 'couch']], ['http://object-naming-amore.upf.edu//2406854_289099_singleton_obj.png', ['bookcase', 'desk', 'table', 'phone', 'number', 'screen', 'cellphone']]]","['7b22676c6f7665223a20227365726966227d', '7b226a6161636b6574223a202273616e732d6a61636b6574227d', '7b22776c6d616e223a202273616e732d776f6d616e227d', '7b226a6161636b6574223a202273616e732d6a61636b6574227d', '7b226d6972726f72223a20227365726966222c2022636f756368223a2022626f6c642d736f6661227d', '7b226e756d626572223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2366548_1991448_singleton_obj.png', ['bird', 'flamingo', 'legs']], ['http://object-naming-amore.upf.edu//2366094_1686140_supercat_ambiguous.png', ['child', 'car', 'boy', 'kid']], ['http://object-naming-amore.upf.edu//2359485_792956_supercat_unique.png', ['pizza', 'mouth', 'sandwich', 'bread', 'food']], ['http://object-naming-amore.upf.edu//2375613_581115_supercat_unique.png', ['robe', 'shirt', 'bathrobe', 'phone', 'jacket', 'canal']], ['http://object-naming-amore.upf.edu//2411120_1082564_seed_ambiguous.png', ['plane', 'airplane', 'handsaw', 'airplane wing', 'aircraft', 'wing']], ['http://object-naming-amore.upf.edu//2414642_154782_supercat_unique.png', ['camera', 'man', 'person', 't-shirt', 'woman', 't-shitr', 'boy']]]","['7b226c656773223a20227365726966227d', '7b22636172223a20227365726966222c20226b6964223a2022626f6c642d6368696c64227d', '7b226d6f757468223a20227365726966227d', '7b2263616e616c223a2022636f7572696572227d', '7b2268616e64736177223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22742d7368697472223a202273616e732d742d7368697274227d']"
"[['http://object-naming-amore.upf.edu//2392298_1231627_singleton_obj.png', ['mountains', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2413119_179806_singleton_obj.png', ['airplnae', 'airplane', 'aircraft', 'plane']], ['http://object-naming-amore.upf.edu//2370391_3858862_seed_ambiguous.png', ['cup', 'desk', 'chair', 'table', 'counter']], ['http://object-naming-amore.upf.edu//2317742_3257216_singleton_obj.png', ['skateboarder', 'midair', 'guy', 'man', 'person', 'skater']], ['http://object-naming-amore.upf.edu//2363325_3525578_seed_ambiguous.png', ['coat', 'man', 'bag', 'chair', 'bench', 'jacket']], ['http://object-naming-amore.upf.edu//2378567_2602980_singleton_obj.png', ['canopy', 'roof', 'tarp', 'tet', 'awning', 'umbrella', 'tent']]]","['7b226d6f756e7461696e73223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22616972706c6e6165223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b226368616972223a20227365726966227d', '7b226d6964616972223a20227365726966227d', '7b22626167223a20227365726966227d', '7b22746574223a202273616e732d74656e74227d']"
