assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3IFS6Q0HJIJ88XASYRY9YE39ZKESIN,0.5,0.65625,32,9,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,3RIHDBQ1NEY2SNOAIAF1Y9705KJHMY,../1_pre-pilot/verification_round0_amt.csv_46,0.9333333333333333,worker6,['2-1-alt0'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2349249_1834213_singleton_obj.png - nissan: must be 'bounding box error'; you said 'adequate'""]",1
3LYA37P8IQN0X6JEN8XQL58MN0KBKJ,0.6875,0.4375,32,9,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,3RIHDBQ1NEY2SNOAIAF1Y9705KJHMY,../1_pre-pilot/verification_round0_amt.csv_46,0.9333333333333333,worker12,['2-3-bold-automobile0'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2349249_1834213_singleton_obj.png - car: must be syn; you said 'named object misinterpreted'""]",1
3Z2R0DQ0JHE3NTR88TTCMHSD9WU2E5,0.53125,0.5625,32,9,8.0,6,6.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9411764705882353,0.9411764705882353,17,16.0,3RIHDBQ1NEY2SNOAIAF1Y9705KJHMY,../1_pre-pilot/verification_round0_amt.csv_46,0.9411764705882353,worker10,['2-1-alt0'],17,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2349249_1834213_singleton_obj.png - nissan: must be 'bounding box error'; you said 'adequate'""]",1
3NQL1CS15R8AQP61W4PHVPH4OCCYVK,0.7741935483870968,0.9354838709677419,31,6,4.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7777777777777778,0.7777777777777778,9,7.0,3RTFSSG7T860JV1EDX0MZZ2YK3ILWC,../1_pre-pilot/verification_round0_amt.csv_199,0.7777777777777778,worker26,"['3-1-alt1', '4-4-alt1']",9,7,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2413242_177237_singleton_obj.png - mushroom: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2344574_2260168_singleton_obj.png - rock: must be 'bounding box error'; you said 'named object misinterpreted'""]",2
3QL2OFSM96IKFHWNYLL1OHV8ZMSCNB,0.4838709677419355,0.16129032258064516,31,6,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,3RTFSSG7T860JV1EDX0MZZ2YK3ILWC,../1_pre-pilot/verification_round0_amt.csv_199,1.0,worker23,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3VA45EW49NNIAZM1J3WUMACMLWQ1O3,0.6129032258064516,0.03225806451612903,31,6,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,3RTFSSG7T860JV1EDX0MZZ2YK3ILWC,../1_pre-pilot/verification_round0_amt.csv_199,1.0,worker4,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3CN4LGXD5XOBWCNMC8OUMZHRBNA4YZ,0.4375,0.25,32,7,5.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8181818181818182,0.8181818181818182,11,9.0,3RWB1RTQDJNFKFKU7MDN208W765P8O,../1_pre-pilot/verification_round0_amt.csv_88,0.8181818181818181,worker6,"['2-3-rand1', '4-5-typo-dancer0']",11,9,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2339237_2709737_singleton_obj.png - danncer: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2391642_1239161_singleton_obj.png - clipart: must be 'other'; you said 'bounding box error'""]",2
3HHRAGRYX850Z4PWNGBN1GU5J4AO9N,0.46875,0.21875,32,7,6.0,4,4.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9166666666666666,0.9166666666666666,12,11.0,3RWB1RTQDJNFKFKU7MDN208W765P8O,../1_pre-pilot/verification_round0_amt.csv_88,0.9166666666666666,worker47,['2-3-rand1'],12,11,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2391642_1239161_singleton_obj.png - clipart: must be 'other'; you said 'named object misinterpreted'""]",1
3R3YRB5GRF39HSJYB81WWHXE79LAU8,0.53125,0.21875,32,7,7.0,4,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,3RWB1RTQDJNFKFKU7MDN208W765P8O,../1_pre-pilot/verification_round0_amt.csv_88,0.9090909090909091,worker14,['5-5-bold-board1'],11,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2375147_2074302_singleton_obj.png - table: you erroneously gave this the same color as ['table', 'counter']""]",1
3180JW2OT4C3X6WN4D61H48HYFMJ5F,0.96875,0.75,32,5,4.0,3,3.0,6,6.0,"[nan, nan, 1.0, nan, nan, 1.0, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,3S1L4CQSFX5HCQOFQH1WMX0NVOHFAE,../1_pre-pilot/verification_round0_amt.csv_8,0.9285714285714286,worker59,['1-1-rand1'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2377005_568432_supercat_unique.png - cabro: must be 'other'; you said linguistic""]",1
3IXEICO792JTUDS6LQUABG9QSB8T6S,0.8125,0.75,32,6,6.0,3,3.0,6,6.0,"[nan, nan, 1.0, 1.0, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,15,15.0,3S1L4CQSFX5HCQOFQH1WMX0NVOHFAE,../1_pre-pilot/verification_round0_amt.csv_8,1.0,worker64,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3KWTYT087039SWKN7YIEXJL924R5L3,0.6875,0.75,32,6,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,3S1L4CQSFX5HCQOFQH1WMX0NVOHFAE,../1_pre-pilot/verification_round0_amt.csv_8,1.0,worker14,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3HMVI3QICJSU4DQ3PQ5SO1AOZ3ZY1F,0.53125,0.625,32,8,6.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8333333333333334,0.9090909090909091,12,10.0,3S8APUMBJXJMV0T7WV1SH8KTD62FB9,../1_pre-pilot/verification_round0_amt.csv_21,0.8333333333333334,worker6,"['0-2-typo-counter0', '3-2-typo-pant2']",12,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2412398_195125_supercat_unique.png - pnat: must be 'linguistic'; you said other"", ""http://object-naming-amore.upf.edu//2379677_1355404_singleton_obj.png - conuter: must be 'linguistic'; you said 'adequate'""]",2
3PZDLQMM0TLOQV7UC2NHWTSAOK7C2C,0.4375,0.65625,32,8,7.0,4,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8333333333333334,0.9090909090909091,12,10.0,3S8APUMBJXJMV0T7WV1SH8KTD62FB9,../1_pre-pilot/verification_round0_amt.csv_21,0.8333333333333334,worker31,"['3-2-typo-pant2', '3-2-typo-pant3']",12,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2412398_195125_supercat_unique.png - pnat: must be 'linguistic'; you said other"", ""http://object-naming-amore.upf.edu//2412398_195125_supercat_unique.png - pnat: you erroneously gave this the same color as ['pnat']""]",2
3TVSS0C0E10ROS7CC87E9A83GE4TWY,0.65625,0.4375,32,7,7.0,4,4.0,4,4.0,"[nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan]",1.0,1.0,15,15.0,3S8APUMBJXJMV0T7WV1SH8KTD62FB9,../1_pre-pilot/verification_round0_amt.csv_21,1.0,worker10,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
386CSBG1OZMG2X0E4M0F6BY38576QR,0.8125,0.5,32,9,9.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,3SSN80MU8CO4OPOM22K7MI3Q457XK2,../1_pre-pilot/verification_round0_amt.csv_4,0.9333333333333333,worker14,['5-5-bold-bean1'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png - beans: you erroneously gave this the same color as ['green beans', 'beans']""]",1
3S4AW7T80BIRWDGNTTZ4SRFV27GL4W,0.53125,0.125,32,9,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9333333333333333,0.9333333333333333,15,14.0,3SSN80MU8CO4OPOM22K7MI3Q457XK2,../1_pre-pilot/verification_round0_amt.csv_4,0.9333333333333333,worker23,['4-4-rand1'],15,14,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2370588_2374952_singleton_obj.png - beas: must be 'other'; you said linguistic""]",1
3VJ40NV2QINJJJYALMG4SGVHDCXTOE,0.75,0.125,32,9,9.0,6,6.0,3,3.0,"[nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan]",1.0,1.0,18,18.0,3SSN80MU8CO4OPOM22K7MI3Q457XK2,../1_pre-pilot/verification_round0_amt.csv_4,1.0,worker16,[''],18,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
358UUM7WRZ3ZIYTJ0BU7HF84Z2X7RW,0.40625,0.5625,32,8,8.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,13,13.0,3T2EL38U0MKQZSMHF744I4FZ3BZXQU,../1_pre-pilot/verification_round0_amt.csv_29,1.0,worker47,[''],13,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
35DR22AR5DK1EBE87YX9TGICVHRX38,0.71875,0.65625,32,8,8.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,13,13.0,3T2EL38U0MKQZSMHF744I4FZ3BZXQU,../1_pre-pilot/verification_round0_amt.csv_29,1.0,worker14,[''],13,13,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3TGOYF991XMTW1XWHDINWI98ECHUU8,0.875,0.375,32,8,8.0,5,5.0,8,7.0,"[nan, 1.0, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, 1.0, nan, nan]",0.9523809523809523,0.9523809523809523,21,20.0,3T2EL38U0MKQZSMHF744I4FZ3BZXQU,../1_pre-pilot/verification_round0_amt.csv_29,0.9523809523809523,worker10,['0-3-1'],21,20,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2396069_1200962_supercat_ambiguous.png - pizza: you said this was a bounding box error, but gave it the same color as pizza_food, which you said were adequate names; that cannot be.']",1
3X0H8UUIT1OQ9SUXN82OZ5CHEXTSWF,0.5625,0.1875,32,6,5.0,4,4.0,3,3.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9230769230769231,1.0,13,12.0,3T2HW4QDUV7W4VU079XVIW40STJ9CU,../1_pre-pilot/verification_round0_amt.csv_156,0.9230769230769231,worker9,['2-1-bold-vegetable0'],13,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",['http://object-naming-amore.upf.edu//2325248_2900043_supercat_unique.png - vegetables: must be syn; you said linguistic'],1
3X4MXAO0BGOE8DUK8J2J9V7LSV5WRQ,0.59375,0.28125,32,6,4.0,4,4.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8333333333333334,0.9090909090909091,12,10.0,3T2HW4QDUV7W4VU079XVIW40STJ9CU,../1_pre-pilot/verification_round0_amt.csv_156,0.8333333333333334,worker51,"['2-0-alt1', '2-1-bold-vegetable0']",12,10,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2325248_2900043_supercat_unique.png - vegetables: must be syn; you said linguistic', ""http://object-naming-amore.upf.edu//2325248_2900043_supercat_unique.png - eye: must be 'bounding box error'; you said 'named object misinterpreted'""]",2
3XXU1SWE8MVT167ID1NC7A97RQVA0V,0.375,0.375,32,7,5.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8181818181818182,0.9,11,9.0,3T2HW4QDUV7W4VU079XVIW40STJ9CU,../1_pre-pilot/verification_round0_amt.csv_156,0.8181818181818181,worker17,"['2-1-bold-vegetable0', '5-2-alt0']",11,9,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2353203_2023657_singleton_obj.png - pants: must be 'bounding box error'; you said 'adequate'"", 'http://object-naming-amore.upf.edu//2325248_2900043_supercat_unique.png - vegetables: must be syn; you said linguistic']",2
39U1BHVTDLRUXU5O2OWC4DX6IO63T4,0.625,0.8125,32,8,8.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,11,11.0,3TFJJUELSHPL4B91M0IG89WMMN9C25,../1_pre-pilot/verification_round0_amt.csv_174,1.0,worker34,[''],11,11,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3JMSRU9HQIUCKKPAW3DNOMPO6XNVEC,0.40625,0.90625,32,8,6.0,3,0.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.5454545454545454,0.5454545454545454,11,6.0,3TFJJUELSHPL4B91M0IG89WMMN9C25,../1_pre-pilot/verification_round0_amt.csv_174,0.5454545454545454,worker15,"['2-2-typo-person3', '3-0-typo-giraffe3', '4-3-bold-carpet0', '4-3-bold-carpet1', '4-4-alt0']",11,6,approve,block,False,False,"failed assignment, but apply lenience, blocked because very bad assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2402363_1137137_supercat_unique.png - ear: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2402363_1137137_supercat_unique.png - rug: must be syn; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2402363_1137137_supercat_unique.png - rug: you erroneously gave this the same color as ['rug']"", ""http://object-naming-amore.upf.edu//2323565_1046822_singleton_obj.png - pefson: you erroneously gave this the same color as ['pefson']"", ""http://object-naming-amore.upf.edu//2395462_1205182_supercat_unique.png - girarfe: you erroneously gave this the same color as ['girarfe']""]",5
3O6CYIULED16O5M1CDXOE6U5ZTVWUE,1.15625,0.875,32,7,6.0,3,3.0,4,4.0,"[nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,3TFJJUELSHPL4B91M0IG89WMMN9C25,../1_pre-pilot/verification_round0_amt.csv_174,0.9285714285714286,worker53,['0-1-alt1'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2400565_1157312_supercat_ambiguous.png - heart: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
36U2A8VAG1ZWAECPX0BATG6N8C8KYJ,0.34375,0.125,32,8,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,14,14.0,3TLFH2L6Y9O2QSBC8MD6XJWQA99T25,../1_pre-pilot/verification_round0_amt.csv_155,1.0,worker4,[''],14,14,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
36V4Q8R5ZK0IR0L6R27WV7VPY7WQMZ,0.3125,0.09375,32,8,5.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.7857142857142857,0.7857142857142857,14,11.0,3TLFH2L6Y9O2QSBC8MD6XJWQA99T25,../1_pre-pilot/verification_round0_amt.csv_155,0.7857142857142857,worker15,"['1-3-rand1', '2-0-alt0', '5-7-typo-person0']",14,11,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2326371_982416_singleton_obj.png - preson: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2319717_2827508_singleton_obj.png - plyons: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2365220_1944851_seed_ambiguous.png - engine: must be 'bounding box error'; you said 'adequate'""]",3
3DUZQ9U6SMODU3USXYXSD3T37OBVSS,0.4375,0.21875,32,8,7.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,3TLFH2L6Y9O2QSBC8MD6XJWQA99T25,../1_pre-pilot/verification_round0_amt.csv_155,0.9285714285714286,worker12,['4-4-alt1'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2323786_3691062_seed_ambiguous.png - scarf: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
30LB5CDZNCAU2EFQPT3BO30G07H0ZT,0.4375,0.28125,32,9,8.0,7,7.0,2,2.0,"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,3TZ0XG8CBUKUSS4NQXHQGA8H22Y98O,../1_pre-pilot/verification_round0_amt.csv_118,0.9444444444444444,worker29,['5-1-typo-teenager0'],18,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2359360_2647057_seed_ambiguous.png - teeanger: must be 'linguistic'; you said 'adequate'""]",1
3QAPZX2QN4D4W3CE0MUX1SQ9FZO20V,0.5,0.21875,32,9,8.0,7,7.0,2,2.0,"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan]",0.9444444444444444,0.9444444444444444,18,17.0,3TZ0XG8CBUKUSS4NQXHQGA8H22Y98O,../1_pre-pilot/verification_round0_amt.csv_118,0.9444444444444444,worker9,['4-4-bold-human0'],18,17,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2355267_831137_singleton_obj.png - man: must be syn; you said 'named object misinterpreted'""]",1
3VHP9MDGRNK8RPJ60X2OGCMZXWKCFK,0.25,0.3125,32,9,8.0,7,7.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9375,0.9375,16,15.0,3TZ0XG8CBUKUSS4NQXHQGA8H22Y98O,../1_pre-pilot/verification_round0_amt.csv_118,0.9375,worker12,['5-1-typo-teenager0'],16,15,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2359360_2647057_seed_ambiguous.png - teeanger: must be 'linguistic'; you said 'adequate'""]",1
33PPUNGG385I28ZPJ6MQ8Z139UKZRO,0.5625,0.40625,32,6,5.0,3,3.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,3TZDZ3Y0JS6CHSK2RC8B10L9OWH91T,../1_pre-pilot/verification_round0_amt.csv_53,0.9090909090909091,worker47,['5-0-rand1'],11,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2365153_2419347_seed_ambiguous.png - axis: must be 'other'; you said 'named object misinterpreted'""]",1
37TD41K0AH9HVUOS6H2NNB5EMFVSCM,0.46875,0.71875,32,6,5.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8888888888888888,0.8888888888888888,9,8.0,3TZDZ3Y0JS6CHSK2RC8B10L9OWH91T,../1_pre-pilot/verification_round0_amt.csv_53,0.8888888888888888,worker6,['4-3-rand1'],9,8,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2370254_742312_singleton_obj.png - rv: must be 'other'; you said 'bounding box error'""]",1
3DHE4R9OCWB177NZEOJ0MKDPMC62GJ,0.46875,0.59375,32,6,6.0,3,3.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,10,10.0,3TZDZ3Y0JS6CHSK2RC8B10L9OWH91T,../1_pre-pilot/verification_round0_amt.csv_53,1.0,worker51,[''],10,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
358UUM7WRZ3ZIYTJ0BU7HF84Z2GR7Z,0.40625,0.0625,32,9,9.0,7,7.0,2,2.0,"[nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,18,18.0,3UDTAB6HH6ZCA3ZKVT4BNV2ZJ4B09H,../1_pre-pilot/verification_round0_amt.csv_48,1.0,worker10,[''],18,18,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
