batch,source,hitid,assignmentid,control_score,control_score-filtered,decision1,decision2,explanation,mistakes,workerid
redone,../1_crowdsourced/to_be_redone_amt.csv_42___../1_pre-pilot/verification_round0_amt.csv_162,3M93N4X8HKN1HOW5Q7E8MVMLAL7JSN,3RJSC4XJ10UWV0V1I5WVZZTL1QQ055,0.9545454545454546,0.9545454545454546,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2362030_2615851_singleton_obj.png - tawel: must be 'other'; you said linguistic""]",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_300___../1_pre-pilot/verification_round2_amt.csv_623,3YO4AH2FPDKI22G6CVFX9QSOTOSQ0A,3LQ8PUHQFLSJIOWCNXMAU0W7STZIH0,0.9428571428571428,0.9428571428571428,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2334561_2161954_supercat_ambiguous.png - ssaucer: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2329719_3418604_supercat_unique.png - key: must be 'other'; you said 'bounding box error'""]",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_67___../1_pre-pilot/verification_round0_amt.csv_198,3TUOHPJXYHXVJPI3RG3AATXLRWLXW7,31JLPPHS2UUEK20G67ADA3RJLXG3O9,0.9411764705882352,0.9411764705882352,approve,bonus,"good enough assignment, bonus because very good assignment","['http://object-naming-amore.upf.edu//2345494_3624193_singleton_obj.png - car: you said this was a bounding box error, but gave it the same color as car_tanker,train, which you said were adequate names; that cannot be.']",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_185___../1_pre-pilot/verification_round0_amt.csv_97,3J94SKDEKIPN80Y24FFPQMHGRHC5D3,3ZY8KE4ISJ31HNFF5U8NI3E2RIRQV1,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_31___../1_pre-pilot/verification_round0_amt.csv_142,3VQTAXTYN3LBEIQXRKWR38LWNDJBUA,32Z9ZLUT1LKTEA7FLSZFEXST42YHOU,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_295___../1_pre-pilot/verification_round2_amt.csv_372,338GLSUI43BLCMA97HNN7XUTHE1SF4,3IXQG4FA2TYGGA0NJB61VWU6EQ69BR,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_219___../1_pre-pilot/verification_round1_amt.csv_223,3QD8LUVX4XY1663JVFG1KTK87ZP5X6,3LPW2N6LKT2CBM7HGCAFO6HSHFU5UD,0.88,0.88,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2362564_3527755_singleton_obj.png - pael: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2391398_1240969_singleton_obj.png - railing: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2391398_1240969_singleton_obj.png - railing: you erroneously gave this the same color as ['bench', 'railing', 'chair']""]",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_202___../1_pre-pilot/verification_round1_amt.csv_141,3L84EBDQ372Y4PPF3J5IWOVO8G5KKH,3L4PIM1GQTGIXIPKNKK7USS15LURYB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_171___../1_pre-pilot/verification_round0_amt.csv_76,3NSCTNUR2ZNPATVQK5ON0L9A6EF5A1,317HQ483I7SBSKINQVHNZKT3E57NID,0.875,0.875,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2318579_2795117_singleton_obj.png - baot: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2404824_337538_singleton_obj.png - tote: must be 'other'; you said linguistic""]",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_91___../1_pre-pilot/verification_round0_amt.csv_261,3BFF0DJK8XCVVRSA21SCO19U8N1ST4,3YDGXNSEOZUWH6W4Z4Q0NMTPKS584T,0.75,0.75,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2318651_1008576_supercat_unique.png - cota: must be 'linguistic'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2326513_3017190_supercat_unique.png - cap: you erroneously gave this the same color as ['cap']"", 'http://object-naming-amore.upf.edu//2318651_1008576_supercat_unique.png - chair: you said this was a bounding box error, but gave it the same color as chair_coat,jacket, which you said were adequate names; that cannot be.']",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_192___../1_pre-pilot/verification_round1_amt.csv_104,3ZG552ORAM4H3KF1DHDLY1KB7EP2VY,3QRYMNZ7FYH11YYYK7GRDRVCPMMNTT,0.9583333333333334,0.9583333333333334,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2363755_1771740_singleton_obj.png - cothes: must be 'other'; you said linguistic""]",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_12___../1_pre-pilot/verification_round0_amt.csv_114,36MUZ9VAE62N4JRVFG8SUGNT4A1ED3,37QW5D2ZRGMFJRYFP5MILP9VY7U8SK,0.9090909090909092,0.9090909090909092,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2372766_2376661_supercat_unique.png - tomatoes: must be 'bounding box error'; you said 'adequate'""]",worker30
redone,../1_crowdsourced/to_be_redone_amt.csv_11___../1_pre-pilot/verification_round0_amt.csv_113,3NCN4N1H1GHYJS6OUJK5PDT2FHQBNI,3RANCT1ZVFHE02OQHM1SRSHKRAXUBI,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker30
redone,../1_crowdsourced/to_be_redone_amt.csv_1___../1_pre-pilot/verification_round0_amt.csv_100,39I4RL8QGJHMOXZ4C6F5CFQ0JD0H49,3NPFYT4IZC428NQW2D4TCA7L155GXC,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker30
redone,../1_crowdsourced/to_be_redone_amt.csv_117___../1_pre-pilot/verification_round0_amt.csv_360,3VDI8GSXAFT972RV43N08RU46ZQG8N,3SPJ03342131ZU67FFBYS16AV3PYJD,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_72___../1_pre-pilot/verification_round0_amt.csv_222,3XBXDSS888JF8V64N2W81IG5TPHLX2,34Z02EIMISDYG26RJ1ET2FZZHS1T0C,0.9090909090909092,0.9090909090909092,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2367169_1831648_singleton_obj.png - pools: must be 'other'; you said linguistic""]",worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_67___../1_pre-pilot/verification_round0_amt.csv_198,3TUOHPJXYHXVJPI3RG3AATXLRWLXW7,338JKRMM26Z4C6DEB9UXD28OFKJAHB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_113___../1_pre-pilot/verification_round0_amt.csv_343,3W0KKJIARR9E9ONEUU8F6JMXDG78KI,354GIDR5ZB6X0T90LZQJI4XUKH5008,0.8571428571428571,0.8571428571428571,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2341090_2524107_singleton_obj.png - skateboardeer: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2358929_1778873_supercat_unique.png - jackte: must be 'linguistic'; you said 'bounding box error'""]",worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_76___../1_pre-pilot/verification_round0_amt.csv_229,3XDSWAMB22S2WUBMOB8H4RUP2DGQCU,3TPWUS5F891A2B51QMCOK08ZUBGWCY,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_107___../1_pre-pilot/verification_round0_amt.csv_319,3TKXBROM5TACNAT9LVKUITGY1NCIJ1,3P59JYT76LK5CC95YOI7L3SEEQM2T6,0.9230769230769232,0.9230769230769232,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2374523_1944269_singleton_obj.png - flower: must be 'bounding box error'; you said linguistic""]",worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_93___../1_pre-pilot/verification_round0_amt.csv_265,302U8RURJZ1DS64UZ0B5QPN9I99NV3,3WOKGM4L71GI3A1JNKSU85TCIKKO0L,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_66___../1_pre-pilot/verification_round0_amt.csv_197,324N5FAHSXBCK0JR2NJPYX65OE4VK6,3FTF2T8WLRI84DYYE22XIA7ROQDW9H,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_98___../1_pre-pilot/verification_round0_amt.csv_294,3ABAOCJ4R84F5GND102V7NZ1WRKQMC,3RU7GD8VPOT0PJXWBMOT7B4LNHZPSQ,0.9285714285714286,0.9285714285714286,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png - pin: must be 'other'; you said linguistic""]",worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_39___../1_pre-pilot/verification_round0_amt.csv_155,33P2GD6NRNS72ZO7XY2LJWFWGZQHKZ,3JRJSWSMQHLS8BNRCT7H5RX5HUZ3ES,0.9285714285714286,0.9285714285714286,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2390260_1252262_singleton_obj.png - flag: must be 'other'; you said 'bounding box error'""]",worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_147___../1_pre-pilot/verification_round0_amt.csv_53,33IXYHIZB5I019TFIROBYXWP7JJE21,3MAOD8E57QA8IF7IPHHO2UGI2H0XNA,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_97___../1_pre-pilot/verification_round0_amt.csv_290,34YWR3PJ28A2BZHIY9AP3YOHQR70X9,3OJSZ2ATDSWADBVL34H4EE3893M57Y,0.9090909090909092,0.9090909090909092,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2348071_885145_singleton_obj.png - sandwhich: must be 'bounding box error'; you said linguistic""]",worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_101___../1_pre-pilot/verification_round0_amt.csv_299,3HYV4299H0WBNOV4Y8XC8O9STJB8EY,34BBWHLWHAB1FER1IW8AV36U7G0WI0,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_146___../1_pre-pilot/verification_round0_amt.csv_52,38XPGNCKHT0R6YUOHVW9RGH9RSIV4K,34S9DKFK73PXIKXSUD3QL8NR4NUYNH,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_128___../1_pre-pilot/verification_round0_amt.csv_402,37G6BXQPLQLHTSV0K2ECUFUSNPXQER,3VNL7UK1XFJPD6LHMJXE5MM3NUQTFG,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_70___../1_pre-pilot/verification_round0_amt.csv_206,31ODACBENUFI3B0ILXYHJWY7OG2SQQ,33C7UALJVLYFP7ZLCM7YPOMM87N816,0.8461538461538461,0.8461538461538461,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2318956_3281669_singleton_obj.png - mound: must be syn; you said 'adequate'"", 'http://object-naming-amore.upf.edu//2318956_3281669_singleton_obj.png - mound: you erroneously gave this the same color as [\'mound\', \'pitchers mound\', ""pitcher\'s mound""]']",worker31
redone,../1_crowdsourced/to_be_redone_amt.csv_189___../1_pre-pilot/verification_round1_amt.csv_100,32XN26MTXZJ7B50TKQ71S4TUJI30LT,3NOKK93PR18VI93O1DODOI128K0EE7,0.95,0.95,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2355316_1894014_singleton_obj.png - gaffiti: must be 'other'; you said 'bounding box error'""]",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_75___../1_pre-pilot/verification_round0_amt.csv_226,3HUR21WDDUPZ8UD36HLYVQI124LXY6,3J4Q2Z4UTY3EWCFKV4DJ45XGYRWQWE,0.9444444444444444,0.9444444444444444,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2383928_1315358_seed_ambiguous.png - couhc: must be 'linguistic'; you said 'bounding box error'""]",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_76___../1_pre-pilot/verification_round0_amt.csv_229,3XDSWAMB22S2WUBMOB8H4RUP2DGQCU,3A1PQ49WVHH8II0EFQ1421FLBRMH15,0.9473684210526316,0.9473684210526316,approve,bonus,"good enough assignment, bonus because very good assignment","['http://object-naming-amore.upf.edu//2321193_2976756_singleton_obj.png - breakfast: you said this was a bounding box error, but gave it the same color as breakfast_sandwich,bread,meal,food, which you said were adequate names; that cannot be.']",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_110___../1_pre-pilot/verification_round0_amt.csv_330,3TD33TP5DL2RZ9CZLFF03792GAYBA5,39RP059MEHTVNUJH8KA60I0QEPIBMX,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_263___../1_pre-pilot/verification_round2_amt.csv_1045,3VQTAXTYN3LBEIQXRKWR38LWNDUUB4,3YZ8UPK3VTMXA7GWVMXN2CN29W1CUD,0.90625,0.90625,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2369817_608968_singleton_obj.png - knife: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2391890_1236398_singleton_obj.png - cloth: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2391890_1236398_singleton_obj.png - cloth: you erroneously gave this the same color as ['sofa', 'cloth', 'couch']""]",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_289___../1_pre-pilot/verification_round2_amt.csv_1641,3KTCJ4SCVG1ROC3WGLCG6MRTOF11M1,3NGI5ARFTT50VZY2Y399BAHCXI41P2,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_44___../1_pre-pilot/verification_round0_amt.csv_165,3DFYDSXB2W0HW1O9FC981W49VISJU3,3OUYGIZWR7Y0OADK2K59X5Y2SQTP0I,0.8823529411764706,0.8823529411764706,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2393628_1218276_supercat_ambiguous.png - appron: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2393628_1218276_supercat_ambiguous.png - appron: you erroneously gave this the same color as ['dress', 'appron']""]",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_168___../1_pre-pilot/verification_round0_amt.csv_733,3J9UN9O9J3S1GFCTH5VOCPG2FTY0JR,3FUI0JHJPXYPYD7UN9QLM0T8Q6I33C,0.9444444444444444,0.9444444444444444,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2319370_1002562_singleton_obj.png - vaity: must be 'linguistic'; you said 'adequate'""]",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_227___../1_pre-pilot/verification_round1_amt.csv_267,37VHPF5VYC3WQQBQ2HRHI09P8728C9,3X73LLYYQ1EBWP73KDZ2Z8SOESQNHI,0.9523809523809524,0.9523809523809524,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2413719_167664_singleton_obj.png - dessk: must be 'linguistic'; you said 'bounding box error'""]",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_298___../1_pre-pilot/verification_round2_amt.csv_410,3QE4DGPGBRB8O14TS0XNRFEZ4DZ4G9,3DY4FPOOA1O1TOUFI9XNNTO7N4RRV1,0.9642857142857144,0.9642857142857144,approve,bonus,"good enough assignment, bonus because very good assignment","['http://object-naming-amore.upf.edu//2391099_1243835_singleton_obj.png - vehicles: you said this was a bounding box error, but gave it the same color as vehicles_ship,boat, which you said were adequate names; that cannot be.']",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_285___../1_pre-pilot/verification_round2_amt.csv_1408,31YWE12TE0CGTAH2J8VYIDY4Y5KX7D,3G0WWMR1UVKO9I6633MW8MKP5FOQNJ,0.8620689655172413,0.8620689655172413,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2408436_261839_supercat_ambiguous.png - collar: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2392949_1224334_singleton_obj.png - car: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2384609_525608_supercat_unique.png - fihe: you erroneously gave this the same color as ['fihe']"", ""http://object-naming-amore.upf.edu//2392949_1224334_singleton_obj.png - car: you erroneously gave this the same color as ['bike', 'car', 'motorcycle']""]",worker159
redone,../1_crowdsourced/to_be_redone_amt.csv_9___../1_pre-pilot/verification_round0_amt.csv_110,311HQEI8RSG5Y5HHKQJJFYEF656Z70,3CFVK00FWLL5B0K1CHSJPPZ90IS6LE,0.9,0.9,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2334154_3679833_singleton_obj.png - snowsuit: must be 'bounding box error'; you said 'adequate'""]",worker160
redone,../1_crowdsourced/to_be_redone_amt.csv_47___../1_pre-pilot/verification_round0_amt.csv_17,3TRB893CSJA57OMCUYVUURY9VFD7GK,3QIYRE09Y3H0SEMPIOWH7LCHX2C1ND,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker160
redone,../1_crowdsourced/to_be_redone_amt.csv_13___../1_pre-pilot/verification_round0_amt.csv_117,3KA7IJSNW65YMDI1AYXXT2YXFWRBPE,3AMYWKA6YBMDHLNYP98BH633VNX6OV,0.9411764705882352,0.9411764705882352,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2384246_692236_singleton_obj.png - clqss: you erroneously gave this the same color as ['clqss']""]",worker160
redone,../1_crowdsourced/to_be_redone_amt.csv_21___../1_pre-pilot/verification_round0_amt.csv_128,39I4RL8QGJHMOXZ4C6F5CFQ0JD04HW,3AUQQEL7U5TDTUAGOWE83XNKED7V0K,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker160
redone,../1_crowdsourced/to_be_redone_amt.csv_22___../1_pre-pilot/verification_round0_amt.csv_131,3OND0WXMHWF4GZWX1CRIL12RW2UHEF,3U5NZHP4LR2BZAJG0SCU3XXJE69HPO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker160
redone,../1_crowdsourced/to_be_redone_amt.csv_278___../1_pre-pilot/verification_round2_amt.csv_1150,3CIS7GGG65J9LL2H1BYH4GRHQA7UE4,3UWN2HHPUY50MYLJV7B13MZQN3FNSB,0.9310344827586208,0.9310344827586208,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2408969_251479_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2408969_251479_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",worker161
