ssid	obj_name	name_count
water.n.01	blue/white water	1
water.n.01	water rippled	1
water.n.01	water is wavy	1
water.n.01	elevated water	1
water.n.01	top of water	1
water.n.01	smart water	1
water.n.01	across water	1
water.n.01	water splashed	1
water.n.01	ripple water	1
water.n.01	grayish water	1
water.n.01	fast water	1
water.n.01	water choppy	1
water.n.01	light water	1
water.n.01	wet water	1
water.n.01	water is	1
water.n.01	blue and white water	1
water.n.01	churned white water	1
water.n.01	partially in water	1
water.n.01	walking in water	1
water.n.01	walking under water	1
water.n.01	water churned	1
water.n.01	water is running	1
water.n.01	water of elephan	1
water.n.01	water is shallow	1
water.n.01	docked in water	1
water.n.01	murky waters	1
water.n.01	white by water	1
water.n.01	splashy water	1
water.n.01	water is brown	1
water.n.01	water is swirling	1
water.n.01	water is green	1
water.n.01	beautiful blue water	1
water.n.01	spraying water	1
water.n.01	lit water	1
water.n.01	blue-green water	1
water.n.01	frothing water	1
waterfall.n.01	waterfall	44
waterfall.n.01	waterfalls	2
waterfall.n.01	water	1
waterfall.n.01	large waterfall	1
waterfall.n.01	small waterfalls	1
waterfowl.n.01	waterfowl	1
waterfront.n.01	waterfront	16
waterfront.n.01	waterfront.	1
watering_place.n.01	spa	3
watering_place.n.01	watering hole	3
waterline.n.01	water line	22
waterline.n.01	waterline	9
waterline.n.01	water lines	1
waterloo.n.01	green waterloo	1
waterloo.n.01	waterloo	1
watershed.n.01	divide	1
waterside.n.01	waterside	4
waterway.n.01	waterway	39
waterway.n.01	waterway.	1
waterway.n.01	tilted waterway	1
waterway.n.01	waterway in front	1
waterwheel.n.01	water wheel	1
waterwheel.n.01	waterwheel	1
watson.n.01	watson	2
wave_form.n.01	wave form	1
wave_front.n.01	wave front	1
wave.n.01	wave	2800
wave.n.01	waves	1714
wave.n.01	small wave	34
wave.n.01	white wave	31
wave.n.01	white waves	24
wave.n.01	small waves	23
wave.n.01	large wave	14
wave.n.01	crashing waves	8
wave.n.01	big wave	7
wave.n.01	waves crashing	6
wave.n.01	foamy wave	5
wave.n.01	light wave	5
wave.n.01	crashing wave	5
wave.n.01	foaming wave	5
wave.n.01	blue waves	3
wave.n.01	water	3
wave.n.01	green wave	3
wave.n.01	green/white waves	3
wave.n.01	tidal wave	3
wave.n.01	some waves	2
wave.n.01	wave is small	2
wave.n.01	white and gray waves	2
wave.n.01	breaking wave	2
wave.n.01	whole wave	2
wave.n.01	capillary wave	2
wave.n.01	cresting wave	1
wave.n.01	dotted waves	1
wave.n.01	rapid waves	1
wave.n.01	waves breaking	1
wave.n.01	ocean	1
wave.n.01	waves are white	1
wave.n.01	waves froth	1
wave.n.01	carving of waves	1
wave.n.01	is many waves	1
wave.n.01	huge wave	1
wave.n.01	gray waves	1
wave.n.01	top of wave	1
wave.n.01	sow	1
wave.n.01	waves.	1
wave.n.01	another wave	1
wave.n.01	deep	1
wave.n.01	white foaming wave	1
wave.n.01	waves rolling	1
wave.n.01	foam	1
wave.n.01	unbroken wave	1
wave.n.01	approaching wave	1
wave.n.01	ripples	1
wave.n.01	no waves	1
wave.n.01	fake wave	1
wave.n.01	long wave	1
wave.n.01	wave forming	1
wave.n.01	breaking waves	1
wave.n.01	next wave	1
wave.n.01	round wave	1
wave.n.01	low wave	1
wave.n.01	tiny wave	1
wave.n.01	big waves	1
wave.n.01	building wave	1
wave.n.01	good waves	1
wave.n.01	rolling waves	1
wave.n.01	strong wave	1
wave.n.01	strong waves	1
wave.n.01	top of waves	1
wave.n.01	medium-sized wave	1
wave.n.01	tall wave	1
wave.n.01	gray wave	1
wave.n.01	foamy waves	1
wave.n.01	tidal waves	1
wave.n.01	inflatable waves	1
wave.n.01	waves ashore	1
wave.n.01	white/gray/ocean waves	1
wave.n.01	wave crashing	1
wave.n.01	frothy waves	1
wave.n.01	rolling wave	1
wave.n.01	low waves	1
wave.n.01	choppy wave	1
wave.n.01	gentle waves	1
wave.n.01	smaller wave	1
wave.n.01	few waves	1
wave.n.01	ollapsed wave	1
wave.n.01	surfing the wave	1
wave.n.01	small waves.	1
wave.n.01	wave are long	1
wave.n.01	wave.	1
wave.n.05	waving	5
wax_bean.n.01	wax beans	5
wax_paper.n.01	wax paper	45
wax.n.01	wax	3
wax.n.01	melted wax	1
waxwork.n.02	wax figure	1
way.n.05	path	965
way.n.05	walking path	14
way.n.05	paths	7
way.n.05	paved path	4
way.n.05	concrete path	3
way.n.05	skate path	2
way.n.05	sandy path	2
way.n.05	skating path	1
way.n.05	path across	1
way.n.05	these path	1
way.n.05	path.	1
way.n.05	road	1
way.n.05	ground	1
way.n.05	open path	1
way.n.05	wet path	1
way.n.05	worn path	1
way.n.05	green path	1
way.n.05	wide path	1
way.n.05	pedestrian path	1
way.n.05	grey path	1
way.n.05	paved paths	1
way.n.05	path is gray	1
wayside.n.01	roadside	119
weakling.n.01	doormat	12
weapon.n.01	weapon	10
weapon.n.01	weapon system	1
weather.n.01	weather	63
weather.n.01	weather vain	3
weather.n.01	weather is hazy	1
weather.n.01	bad weather	1
weather.n.01	three cows	1
weather.n.01	weather stain	1
weather.n.01	weather worn	1
weather.n.01	weather looks windy	1
weathervane.n.01	weather vane	77
weathervane.n.01	weathervane	17
weathervane.n.01	wind vane	3
weathervane.n.01	weather vanes	1
weave.n.01	weave	2
weave.n.01	decent weave	1
weaving.n.01	weaving	1
web_page.n.01	web page	5
web_page.n.01	webpage	4
web_page.n.01	webpages	1
web_site.n.01	website	112
web_site.n.01	web site	3
web_site.n.01	website listed	1
web_site.n.01	website adress	1
web_site.n.01	website open	1
web.n.01	web	6
web.n.01	worldwide web	1
webbing.n.01	webbing	8
webcam.n.01	webcam	38
webster.n.01	webster	1
webster.n.01	webster 900	1
wedding_cake.n.01	wedding cake	20
wedding_reception.n.01	wedding reception	1
wedding_ring.n.01	wedding band	27
wedding.n.01	wedding	15
wedding.n.01	wedding special	1
wedding.n.03	wedding party	1
wedge.n.01	wedge	39
wedge.n.01	lemon wedge	14
wedge.n.01	wedges	6
wedge.n.01	wedge shape	1
wedge.n.01	yellow wedge	1
wedge.n.01	lemon wedges	1
wedgie.n.01	wedgie	1
wednesday.n.01	wednesday	3
wee.n.01	wees	1
weed.n.01	weeds	918
weed.n.01	weed	341
weed.n.01	tall weeds	7
weed.n.01	green weeds	7
weed.n.01	green weed	5
weed.n.01	tall weed	4
weed.n.01	tumble weed	3
weed.n.01	brown weeds	2
weed.n.01	long weeds	2
weed.n.01	yellow weeds	2
weed.n.01	vegetation	1
weed.n.01	dry weed	1
weed.n.01	dark green weeds	1
weed.n.01	tall green weeds	1
weed.n.01	overgrown weeds	1
weed.n.01	of weeds	1
weed.n.01	exotic weed	1
weed.n.01	dead weeds	1
week.n.01	week 31	1
weekly.n.01	weekly	1
weight.n.01	weight	15
weight.n.01	weights	5
weightlifter.n.01	lifter	5
weightlifter.n.01	lifters	1
weightlifter.n.01	green lifter	1
welcome.n.01	welcome	6
welding.n.01	welding	1
well.n.01	well	9
well.n.01	wells st	1
well.n.03	fountainhead	1
west_virginia.n.01	wv	2
west.n.01	west	3
west.n.01	west and east	1
west.n.01	nine west	1
west.n.01	south west	1
western.n.01	western	2
western.n.01	best western	1
westminster.n.01	westminster	2
westminster.n.01	westminster abby	1
wet_suit.n.01	wet suit	8
wetland.n.01	wetland	4
wetness.n.01	wetness	2
wheat.n.01	wheat	22
wheat.n.01	wild wheat	1
wheat.n.01	whole wheat.	1
wheel_lock.n.01	wheel lock	1
wheel.n.01	wheel	8978
wheel.n.01	wheels	2697
wheel.n.01	front wheel	468
wheel.n.01	steering wheel	221
wheel.n.01	back wheel	188
wheel.n.01	rear wheel	122
wheel.n.01	black wheel	78
wheel.n.01	front wheels	65
wheel.n.01	back wheels	41
wheel.n.01	black wheels	38
wheel.n.01	rear wheels	28
wheel.n.01	two wheels	23
wheel.n.01	ferris wheel	22
wheel.n.01	red wheel	21
wheel.n.01	green wheels	15
wheel.n.01	right wheel	15
wheel.n.01	white wheel	15
wheel.n.01	red wheels	13
wheel.n.01	left wheel	13
wheel.n.01	small wheel	12
wheel.n.01	tire	12
wheel.n.01	wheel well	12
wheel.n.01	green wheel	12
wheel.n.01	yellow wheel	11
wheel.n.01	yellow wheels	9
wheel.n.01	three wheels	8
wheel.n.01	white wheels	7
wheel.n.01	four wheels	6
wheel.n.01	orange wheel	6
wheel.n.01	blue wheel	5
wheel.n.01	round wheel	5
wheel.n.01	small wheels	4
wheel.n.01	beige wheel	4
wheel.n.01	brown wheel	3
wheel.n.01	large wheels	3
wheel.n.01	bottom wheels	3
wheel.n.01	pink wheels	3
wheel.n.01	hind wheel	3
wheel.n.01	wheels.	3
wheel.n.01	left back wheel	3
wheel.n.01	front left wheel	3
wheel.n.01	2 wheels	3
wheel.n.01	left wheels	3
wheel.n.01	orange wheels	3
wheel.n.01	wheels down	3
wheel.n.01	big wheels	3
wheel.n.01	blue wheels	2
wheel.n.01	grey wheels	2
wheel.n.01	pink wheel	2
wheel.n.01	real wheel	2
wheel.n.01	tires	2
wheel.n.01	rear left wheel	2
wheel.n.01	left front wheel	2
wheel.n.01	back left wheel	2
wheel.n.01	front right wheel	2
wheel.n.01	plastic wheel	2
wheel.n.01	wheel spoke	2
wheel.n.01	stabilizing wheel	2
wheel.n.01	rims	1
wheel.n.01	bright green wheels	1
wheel.n.01	colorful wheels	1
wheel.n.01	wheels are green	1
wheel.n.01	wheels are red	1
wheel.n.01	wheels are yellow	1
wheel.n.01	ten wheels	1
wheel.n.01	three wheel	1
wheel.n.01	with wheels	1
wheel.n.01	lower wheel	1
wheel.n.01	rare wheel	1
wheel.n.01	wii steering wheel	1
wheel.n.01	plastic wheels	1
wheel.n.01	black and gray wheel	1
wheel.n.01	rear left wheels	1
wheel.n.01	rear right wheels	1
wheel.n.01	wide wheels	1
wheel.n.01	back right wheel	1
wheel.n.01	steering wheel.	1
wheel.n.01	wheels on top	1
wheel.n.01	hind wheels	1
wheel.n.01	tiny wheel	1
wheel.n.01	front wheel on bus	1
wheel.n.01	wheel stops	1
wheel.n.01	spoke wheel	1
wheel.n.01	spin wheel	1
wheel.n.01	part	1
wheel.n.01	five wheels	1
wheel.n.01	blurred wheels	1
wheel.n.01	right front wheel	1
wheel.n.01	wheels are black	1
wheel.n.01	steering  wheel	1
wheel.n.01	one wheel	1
wheel.n.01	wheel axel	1
wheel.n.01	scrolling wheel	1
wheel.n.01	spare wheel	1
wheel.n.01	swiveling wheels	1
wheel.n.01	front wheel well	1
wheel.n.01	left rear wheel	1
wheel.n.01	several wheels	1
wheel.n.01	rusty wheel	1
wheel.n.01	six wheels	1
wheel.n.01	play wheel	1
wheel.n.01	right wheels	1
wheel.n.01	with white wheels	1
wheel.n.01	round wheels	1
wheel.n.01	back of a wheel	1
wheel.n.01	double rear wheels	1
wheel.n.01	streering wheel	1
wheel.n.01	colorful wheel	1
wheel.n.01	skinny wheel	1
wheel.n.01	giant wheel	1
wheel.n.01	wooden wheel	1
wheel.n.01	big wheel	1
wheel.n.01	right bach wheel	1
wheel.n.01	3 wheels	1
wheel.n.01	one black wheel	1
wheel.n.01	one yellow wheel	1
wheel.n.01	rear-landing wheels	1
wheel.n.01	dirty wheels	1
wheel.n.01	right back wheel	1
wheel.n.01	black left wheel	1
wheel.n.01	sterring wheel	1
wheel.n.01	chrome wheel	1
wheel.n.01	brown wheels	1
wheel.n.01	on the rear wheel	1
wheel.n.01	middle wheel	1
wheel.n.01	tracking wheel	1
wheelchair.n.01	wheelchair	53
whelk.n.01	whelks	1
whip.n.01	whip	19
whip.n.01	stick	1
whip.n.01	black whip	1
whipping.n.01	tanning	1
whirl.n.02	swirl	52
whirl.n.02	swirls	30
whirl.n.02	white swirls	2
whirl.n.02	mustache	1
whirl.n.02	red swirl	1
whirl.n.02	orange swirl	1
whirlpool.n.01	whirlpool	4
whisk.n.01	whisk	25
whiskey_bottle.n.01	whiskey bottle	4
whiskey.n.01	whiskey	5
whiskey.n.01	whisky	2
whistle.n.01	whistle	20
whistle.n.01	whistles	1
white_book.n.01	white paper	8
white_book.n.01	white papers	1
white_cake.n.01	white cake	2
white_flag.n.01	white flag	1
white_house.n.01	white house	2
white_line.n.01	white line	46
white_line.n.01	white lines	10
white_man.n.01	white man	1
white_trash.n.01	white trash	1
white_water.n.01	whitewater	3
white_water.n.01	white water	2
white.n.01	caucasian	5
whitecap.n.01	whitecap	11
whitecap.n.01	whitecaps	10
whitecap.n.01	white horse	1
whitecup.n.01	whitecup	1
whitehead.n.01	whitehead	1
whitehorse.n.01	whitehorse	2
whiteout.n.01	whiteout	2
whitey.n.01	tighty whiteys	1
whole.n.01	whole	18
wick.n.01	wick	17
wick.n.01	wicks	1
wicker_basket.n.01	wicker basket	33
wicker_basket.n.01	wicker baskets	1
wicker.n.01	wicker	24
wicker.n.01	wicker shaded	1
wicker.n.01	wicker back	1
wicker.n.01	brown wicker	1
wicker.n.02	caning	1
wicket.n.04	lattice	40
wicket.n.04	grille	17
wicket.n.04	front grille	5
wicket.n.04	grill	1
wicket.n.04	lattice is white	1
wicket.n.04	grilles	1
wicket.n.04	white lattice	1
widow.n.01	widow	15
widow.n.01	widows	10
widow.n.01	widows walk	1
width.n.01	width	1
wiener.n.01	wiener	10
wife.n.01	wife	6
wig.n.01	wig	37
wig.n.01	wigs	2
wig.n.01	green wig	2
wig.n.01	red wig	1
wild_boar.n.01	boar	6
wild_hyacinth.n.01	bluebells	3
wild.n.01	wild	79
wild.n.01	photo	1
wilderness.n.01	wilderness	20
wilderness.n.01	wild	1
wildflower.n.01	wildflowers	47
wildflower.n.01	wildflower	23
wildflower.n.01	red wildflower	1
wildflower.n.01	purple wildflower	1
wildflower.n.01	wild flowers	1
wildlife.n.01	wildlife	5
wildlife.n.01	no wildlife	1
williams.n.01	williams	1
willow.n.01	willow tree	3
willow.n.01	weeping willow	3
willow.n.01	willow	1
wilson.n.01	wilson	10
wilt.n.02	wilting	1
win.n.01	win	1
winch.n.01	winch	2
wind_chime.n.01	wind chime	2
wind_farm.n.01	wind farm	3
wind_turbine.n.01	wind turbine	2
wind_turbine.n.01	tall wind turbine	1
wind_turbine.n.01	wind turbines	1
wind.n.01	wind	45
wind.n.01	wind chimes	6
wind.n.01	winds	2
wind.n.01	wind.	1
wind.n.01	wind is blowing	1
winder.n.01	winder	3
windmill.n.01	windmill	39
windmill.n.01	windmills	7
windmill.n.01	white windmill	1
window_blind.n.01	window blinds	16
window_box.n.01	window box	18
window_frame.n.01	window frame	137
window_frame.n.01	window frames	15
window_frame.n.01	white window frames	1
window_seat.n.01	window seat	4
window_shade.n.01	window shade	15
window_shade.n.01	window shades	7
window.n.01	window	39979
window.n.01	windows	6885
window.n.01	small window	96
window.n.01	back window	69
window.n.01	arched window	59
window.n.01	rear window	59
window.n.01	front windows	48
window.n.01	large window	44
window.n.01	white window	29
window.n.01	rectangular window	26
window.n.01	two windows	26
window.n.01	open window	25
window.n.01	three windows	22
window.n.01	many windows	16
window.n.01	black window	16
window.n.01	top window	15
window.n.01	left window	15
window.n.01	arched windows	14
window.n.01	small windows	14
window.n.01	window trim	14
window.n.01	window blind	13
window.n.01	green window	13
window.n.01	tinted window	12
window.n.01	window covering	11
window.n.01	tinted windows	10
window.n.01	dark window	10
window.n.01	white windows	10
window.n.01	blue window	9
window.n.01	tall window	9
window.n.01	boarded window	9
window.n.01	closed window	8
window.n.01	right window	8
window.n.01	framed window	8
window.n.01	dark windows	8
window.n.01	four windows	7
window.n.01	circular window	7
window.n.01	window.	7
window.n.01	lit window	7
window.n.01	square windows	7
window.n.01	double window	6
window.n.01	large windows	6
window.n.01	windows.	6
window.n.01	lower window	6
window.n.01	window latch	6
window.n.01	this is a window	5
window.n.01	black windows	5
window.n.01	building windows	5
window.n.01	circular windows	5
window.n.01	broken window	5
window.n.01	curved window	5
window.n.01	clear window	5
window.n.01	closed windows	4
window.n.01	decorative windows	4
window.n.01	windshield	4
window.n.01	several windows	4
window.n.01	second-floor window	4
window.n.01	opened window	4
window.n.01	seven windows	4
window.n.01	digital window	4
window.n.01	arch windows	3
window.n.01	big windows	3
window.n.01	open windows	3
window.n.01	rear windows	3
window.n.01	lit windows	3
window.n.01	blue windows	3
window.n.01	six windows	3
window.n.01	red windows	3
window.n.01	big window	3
window.n.01	shaded window	3
window.n.01	five windows	3
window.n.01	back windows	3
window.n.01	paned window	3
window.n.01	ornate window	3
window.n.01	long window	3
window.n.01	front window	3
window.n.01	frosted windows	3
window.n.01	an open window	2
window.n.01	window 2	2
window.n.01	upper window	2
window.n.01	windows on a buildin	2
window.n.01	window is small	2
window.n.01	windows are white	2
window.n.01	windows on the left	2
window.n.01	other window	2
window.n.01	round windows	2
window.n.01	2 windows	2
window.n.01	through window	2
window.n.01	middle window	2
window.n.01	door	2
window.n.01	window is closed	2
window.n.01	decorative window	2
window.n.01	sunny window	2
window.n.01	barred window	2
window.n.01	green windows	2
window.n.01	reflective windows	2
window.n.01	wide window	2
window.n.01	long windows	2
window.n.01	hot window	2
window.n.01	windows are clear	1
window.n.01	window pends	1
window.n.01	brown-paned windows	1
window.n.01	3 windows	1
window.n.01	window well	1
window.n.01	first window	1
window.n.01	four window	1
window.n.01	brown framed window	1
window.n.01	triangular window	1
window.n.01	window on the right	1
window.n.01	trimmed window	1
window.n.01	square window	1
window.n.01	ordering window	1
window.n.01	window washing	1
window.n.01	facing window	1
window.n.01	window 10	1
window.n.01	window 3	1
window.n.01	window 4	1
window.n.01	window 5	1
window.n.01	window 6	1
window.n.01	window 7	1
window.n.01	window 8	1
window.n.01	window 9	1
window.n.01	there is a window	1
window.n.01	window is reflecting	1
window.n.01	last window	1
window.n.01	dark window.	1
window.n.01	long window.	1
window.n.01	by the windows	1
window.n.01	windows have	1
window.n.01	front windows.	1
window.n.01	man	1
window.n.01	vented window	1
window.n.01	far window	1
window.n.01	windows lined	1
window.n.01	ection of windows	1
window.n.01	through windows	1
window.n.01	three tall windows	1
window.n.01	window above tiolet	1
window.n.01	window is brown	1
window.n.01	windows are closed	1
window.n.01	window is close	1
window.n.01	in the window	1
window.n.01	two long windows	1
window.n.01	seven arched windows	1
window.n.01	windows are dark	1
window.n.01	window on the	1
window.n.01	windows along	1
window.n.01	cockpit	1
window.n.01	window on a	1
window.n.01	former windows	1
window.n.01	huge windows	1
window.n.01	two yellow windows	1
window.n.01	windows are attached	1
window.n.01	left windows	1
window.n.01	wipers	1
window.n.01	this	1
window.n.01	there are windows	1
window.n.01	windowsill	1
window.n.01	large glass window	1
window.n.01	two	1
window.n.01	shiny windows	1
window.n.01	glass	1
window.n.01	on window	1
window.n.01	window on left	1
window.n.01	blue stripe	1
window.n.01	fancy windows	1
window.n.01	stories	1
window.n.01	windows top	1
window.n.01	light	1
window.n.01	window casement	1
window.n.01	no window	1
window.n.01	blinds	1
window.n.01	third window	1
window.n.01	back right window	1
window.n.01	lower windows	1
window.n.01	outside of window	1
window.n.01	windshield on bus	1
window.n.01	window is big	1
window.n.01	display window	1
window.n.01	of windows	1
window.n.01	windows under	1
window.n.01	row	1
window.n.01	windows lit	1
window.n.01	window is circular	1
window.n.01	window is round	1
window.n.01	side windows	1
window.n.01	area	1
window.n.01	second floor	1
window.n.01	without a window	1
window.n.01	boarded windows	1
window.n.01	bottom windows	1
window.n.01	gable window	1
window.n.01	rose window	1
window.n.01	out of the window	1
window.n.01	topfloor windows	1
window.n.01	window`	1
window.n.01	in front of a window	1
window.n.01	window handles	1
window.n.01	4 windows	1
window.n.01	paned windows	1
window.n.01	frosted window	1
window.n.01	shuttered window	1
window.n.01	outside window	1
window.n.01	framed windows	1
window.n.01	oval windows	1
window.n.01	windows key	1
window.n.01	reflecting window	1
window.n.01	this is the window	1
window.n.01	shuttered windows	1
window.n.01	sliding window	1
window.n.01	window crank	1
window.n.01	9 windows	1
window.n.01	barred windows	1
window.n.01	verticle windows	1
window.n.01	retangular window	1
window.n.01	vertical windows	1
window.n.01	under window	1
window.n.01	narrow windows	1
window.n.01	window handle	1
window.n.01	six window	1
window.n.01	bay window	1
window.n.01	window on	1
window.n.01	multiple windows	1
window.n.01	tiny window	1
window.n.01	rectangular windows	1
window.n.01	lateral windows	1
window.n.01	narrow window	1
window.n.01	purple window	1
window.n.01	paneled window	1
window.n.01	read window	1
window.n.01	colored windows	1
window.n.01	many window	1
window.n.01	multi-pane window	1
window.n.01	domed window	1
window.n.01	arch-shaped window	1
window.n.01	slender windows	1
window.n.01	windows are in	1
window.n.01	window is clear	1
window.n.01	ectangular window	1
window.n.01	window is there	1
window.n.01	writing on window	1
window.n.01	window is oval	1
window.n.01	windows row	1
window.n.01	windows look out	1
window.n.01	fake windows	1
window.n.01	big colorful windows	1
window.n.01	painted window	1
window.n.01	window will	1
windowpane.n.01	windowpane	2
windowpane.n.01	windowpanes	1
windowsill.n.01	windowsill	111
windowsill.n.01	grey windowsill	1
windshield_wiper.n.01	windshield wiper	330
windshield_wiper.n.01	windshield wipers	117
windshield_wiper.n.01	wiper blade	9
