supercat	category	ssid	no_imgs	no_objs	objname	name_count
person	woman.n.01	braun.n.01	1	1	braun	1
person	woman.n.01	bridesmaid.n.01	3	5	bridesmaid	5
person	woman.n.01	cinderella.n.01	2	2	cinderella	2
person	woman.n.01	dame.n.01	3	3	wench	2
person	woman.n.01	dame.n.01	3	3	blue wench is	1
person	woman.n.01	eve.n.01	2	2	eve	1
person	woman.n.01	eve.n.01	2	2	overhanging eve	1
person	woman.n.01	flapper.n.01	2	2	flappers	1
person	woman.n.01	flapper.n.01	2	2	flapper	1
person	woman.n.01	girl.n.01	4026	5226	girl	4941
person	woman.n.01	girl.n.01	4026	5226	girls	122
person	woman.n.01	girl.n.01	4026	5226	little girl	34
person	woman.n.01	girl.n.01	4026	5226	young girl	15
person	woman.n.01	girl.n.01	4026	5226	two girls	11
person	woman.n.01	girl.n.01	4026	5226	woman	11
person	woman.n.01	girl.n.01	4026	5226	person	7
person	woman.n.01	girl.n.01	4026	5226	girl's	7
person	woman.n.01	girl.n.01	4026	5226	child	6
person	woman.n.01	girl.n.01	4026	5226	three girls	6
person	woman.n.01	girl.n.01	4026	5226	blond girl	4
person	woman.n.01	girl.n.01	4026	5226	girl smiling	4
person	woman.n.01	girl.n.01	4026	5226	girls head	4
person	woman.n.01	girl.n.01	4026	5226	girls face	3
person	woman.n.01	girl.n.01	4026	5226	blonde girl	3
person	woman.n.01	girl.n.01	4026	5226	small girl	2
person	woman.n.01	girl.n.01	4026	5226	another girl	2
person	woman.n.01	girl.n.01	4026	5226	asian girl	2
person	woman.n.01	girl.n.01	4026	5226	girl sitting	2
person	woman.n.01	girl.n.01	4026	5226	an asian girl	1
person	woman.n.01	girl.n.01	4026	5226	teen girls	1
person	woman.n.01	girl.n.01	4026	5226	decal girl	1
person	woman.n.01	girl.n.01	4026	5226	denim skirt on girl	1
person	woman.n.01	girl.n.01	4026	5226	diving girl	1
person	woman.n.01	girl.n.01	4026	5226	rightarm of girl	1
person	woman.n.01	girl.n.01	4026	5226	two girls carrying	1
person	woman.n.01	girl.n.01	4026	5226	girl in white	1
person	woman.n.01	girl.n.01	4026	5226	kitchen	1
person	woman.n.01	girl.n.01	4026	5226	jacket	1
person	woman.n.01	girl.n.01	4026	5226	picture	1
person	woman.n.01	girl.n.01	4026	5226	girl riding	1
person	woman.n.01	girl.n.01	4026	5226	girl`s hand	1
person	woman.n.01	girl.n.01	4026	5226	girls racquet	1
person	woman.n.01	girl.n.01	4026	5226	boy	1
person	woman.n.01	girl.n.01	4026	5226	girl playing wii	1
person	woman.n.01	girl.n.01	4026	5226	girl's hadn	1
person	woman.n.01	girl.n.01	4026	5226	two girls walking	1
person	woman.n.01	girl.n.01	4026	5226	lady	1
person	woman.n.01	girl.n.01	4026	5226	girl's hoodie	1
person	woman.n.01	girl.n.01	4026	5226	adorable girl	1
person	woman.n.01	girl.n.01	4026	5226	girl playing a wii	1
person	woman.n.01	girl.n.01	4026	5226	young lady	1
person	woman.n.01	girl.n.01	4026	5226	girls paddle	1
person	woman.n.01	girl.n.01	4026	5226	crouched girl	1
person	woman.n.01	girl.n.01	4026	5226	behind the girl's	1
person	woman.n.01	girl.n.01	4026	5226	hula girl	1
person	woman.n.01	girl.n.01	4026	5226	girl is holding	1
person	woman.n.01	girl.n.01	4026	5226	girl is looking	1
person	woman.n.01	girl.n.01	4026	5226	blonde-haired girl	1
person	woman.n.01	girl.n.01	4026	5226	skinny girl	1
person	woman.n.01	girl.n.01	4026	5226	girl standing	1
person	woman.n.01	girl.n.01	4026	5226	girl swinging	1
person	woman.n.01	girl.n.01	4026	5226	girl`s hair	1
person	woman.n.01	girl.n.01	4026	5226	girl wearing	1
person	woman.n.01	girl.n.01	4026	5226	girls waist	1
person	woman.n.01	girl.n.01	4026	5226	four girls	1
person	woman.n.01	girl.n.01	4026	5226	other girl	1
person	woman.n.01	girl.n.01	4026	5226	barefoot girls	1
person	woman.n.01	girl.n.01	4026	5226	girl is	1
person	woman.n.01	hag.n.01	1	1	hag	1
person	woman.n.01	lady.n.01	1973	2307	lady	2198
person	woman.n.01	lady.n.01	1973	2307	ladies	54
person	woman.n.01	lady.n.01	1973	2307	woman	14
person	woman.n.01	lady.n.01	1973	2307	old lady	6
person	woman.n.01	lady.n.01	1973	2307	two ladies	5
person	woman.n.01	lady.n.01	1973	2307	young lady	4
person	woman.n.01	lady.n.01	1973	2307	lady looking	2
person	woman.n.01	lady.n.01	1973	2307	lady wearing	2
person	woman.n.01	lady.n.01	1973	2307	girl	1
person	woman.n.01	lady.n.01	1973	2307	lady jumping	1
person	woman.n.01	lady.n.01	1973	2307	dress	1
person	woman.n.01	lady.n.01	1973	2307	blond lady	1
person	woman.n.01	lady.n.01	1973	2307	red haired lady	1
person	woman.n.01	lady.n.01	1973	2307	progressive lady	1
person	woman.n.01	lady.n.01	1973	2307	lady is eating	1
person	woman.n.01	lady.n.01	1973	2307	blonde lady	1
person	woman.n.01	lady.n.01	1973	2307	another lady	1
person	woman.n.01	lady.n.01	1973	2307	grinning lady	1
person	woman.n.01	lady.n.01	1973	2307	beautiful lady	1
person	woman.n.01	lady.n.01	1973	2307	lady&the trampposter	1
person	woman.n.01	lady.n.01	1973	2307	black lady	1
person	woman.n.01	lady.n.01	1973	2307	blind lady	1
person	woman.n.01	lady.n.01	1973	2307	drawing lady	1
person	woman.n.01	lady.n.01	1973	2307	lady working	1
person	woman.n.01	lady.n.01	1973	2307	lady w/longhair	1
person	woman.n.01	lady.n.01	1973	2307	asian lady	1
person	woman.n.01	lady.n.01	1973	2307	dark lady	1
person	woman.n.01	lady.n.01	1973	2307	slender lady	1
person	woman.n.01	lady.n.01	1973	2307	lady in red	1
person	woman.n.01	lady.n.01	1973	2307	lady interested	1
person	woman.n.01	lass.n.01	2	2	young girl	2
person	woman.n.01	prostitute.n.01	5	5	tart	4
person	woman.n.01	prostitute.n.01	5	5	tarts	1
person	woman.n.01	simpson.n.01	1	1	simpson's	1
person	woman.n.01	smasher.n.02	1	1	smashers	1
person	woman.n.01	sweater_girl.n.01	1	1	red sweater girl	1
person	woman.n.01	widow.n.01	25	26	widow	15
person	woman.n.01	widow.n.01	25	26	widows	10
person	woman.n.01	widow.n.01	25	26	widows walk	1
person	woman.n.01	wife.n.01	6	6	wife	6
person	woman.n.01	woman.n.01	11238	15193	woman	14179
person	woman.n.01	woman.n.01	11238	15193	smiling woman	338
person	woman.n.01	woman.n.01	11238	15193	women	325
person	woman.n.01	woman.n.01	11238	15193	two women	34
person	woman.n.01	woman.n.01	11238	15193	blonde woman	19
person	woman.n.01	woman.n.01	11238	15193	person	19
person	woman.n.01	woman.n.01	11238	15193	lady	15
person	woman.n.01	woman.n.01	11238	15193	young woman	15
person	woman.n.01	woman.n.01	11238	15193	old woman	12
person	woman.n.01	woman.n.01	11238	15193	woman's	10
person	woman.n.01	woman.n.01	11238	15193	woman sitting	9
person	woman.n.01	woman.n.01	11238	15193	asian woman	8
person	woman.n.01	woman.n.01	11238	15193	girl	8
person	woman.n.01	woman.n.01	11238	15193	woman wearing	7
person	woman.n.01	woman.n.01	11238	15193	older woman	7
person	woman.n.01	woman.n.01	11238	15193	womans	6
person	woman.n.01	woman.n.01	11238	15193	womans head	6
person	woman.n.01	woman.n.01	11238	15193	woman sunbathing	5
person	woman.n.01	woman.n.01	11238	15193	sitting woman	4
person	woman.n.01	woman.n.01	11238	15193	three women	4
person	woman.n.01	woman.n.01	11238	15193	four women	4
person	woman.n.01	woman.n.01	11238	15193	woman smiling	4
person	woman.n.01	woman.n.01	11238	15193	womans face	3
person	woman.n.01	woman.n.01	11238	15193	man	3
person	woman.n.01	woman.n.01	11238	15193	womens	3
person	woman.n.01	woman.n.01	11238	15193	tennis player	3
person	woman.n.01	woman.n.01	11238	15193	two woman	3
person	woman.n.01	woman.n.01	11238	15193	nude woman	3
person	woman.n.01	woman.n.01	11238	15193	women walking	3
person	woman.n.01	woman.n.01	11238	15193	sitting women	3
person	woman.n.01	woman.n.01	11238	15193	woman`s hand	3
person	woman.n.01	woman.n.01	11238	15193	female	2
person	woman.n.01	woman.n.01	11238	15193	these woman	2
person	woman.n.01	woman.n.01	11238	15193	there is a woman	2
person	woman.n.01	woman.n.01	11238	15193	woman is riding	2
person	woman.n.01	woman.n.01	11238	15193	woman holds	2
person	woman.n.01	woman.n.01	11238	15193	woman leaning	2
person	woman.n.01	woman.n.01	11238	15193	one woman	2
person	woman.n.01	woman.n.01	11238	15193	three woman	2
person	woman.n.01	woman.n.01	11238	15193	blond woman	2
person	woman.n.01	woman.n.01	11238	15193	caucasian woman	2
person	woman.n.01	woman.n.01	11238	15193	seated woman	2
person	woman.n.01	woman.n.01	11238	15193	woman walking	2
person	woman.n.01	woman.n.01	11238	15193	woman riding	2
person	woman.n.01	woman.n.01	11238	15193	women sitting	2
person	woman.n.01	woman.n.01	11238	15193	women smiling	2
person	woman.n.01	woman.n.01	11238	15193	woman bending	2
person	woman.n.01	woman.n.01	11238	15193	blurred woman	2
person	woman.n.01	woman.n.01	11238	15193	woman in black top	1
person	woman.n.01	woman.n.01	11238	15193	shortest woman	1
person	woman.n.01	woman.n.01	11238	15193	large woman	1
person	woman.n.01	woman.n.01	11238	15193	2 women	1
person	woman.n.01	woman.n.01	11238	15193	woman in red	1
person	woman.n.01	woman.n.01	11238	15193	woman with white	1
person	woman.n.01	woman.n.01	11238	15193	sight	1
person	woman.n.01	woman.n.01	11238	15193	woman holding	1
person	woman.n.01	woman.n.01	11238	15193	women has	1
person	woman.n.01	woman.n.01	11238	15193	woman is standing	1
person	woman.n.01	woman.n.01	11238	15193	barefoot woman	1
person	woman.n.01	woman.n.01	11238	15193	there are women	1
person	woman.n.01	woman.n.01	11238	15193	woman is old	1
person	woman.n.01	woman.n.01	11238	15193	man in to woman	1
person	woman.n.01	woman.n.01	11238	15193	woman sitting down	1
person	woman.n.01	woman.n.01	11238	15193	long haired woman	1
person	woman.n.01	woman.n.01	11238	15193	woman crossing	1
person	woman.n.01	woman.n.01	11238	15193	waved	1
person	woman.n.01	woman.n.01	11238	15193	female surfer	1
person	woman.n.01	woman.n.01	11238	15193	pair	1
person	woman.n.01	woman.n.01	11238	15193	players	1
person	woman.n.01	woman.n.01	11238	15193	woman in brown	1
person	woman.n.01	woman.n.01	11238	15193	woman wearing blue	1
person	woman.n.01	woman.n.01	11238	15193	woman kneeling	1
person	woman.n.01	woman.n.01	11238	15193	woman wearing pink	1
person	woman.n.01	woman.n.01	11238	15193	rider	1
person	woman.n.01	woman.n.01	11238	15193	woman wearing top	1
person	woman.n.01	woman.n.01	11238	15193	woman carrying	1
person	woman.n.01	woman.n.01	11238	15193	women are sitting	1
person	woman.n.01	woman.n.01	11238	15193	women enjoying	1
person	woman.n.01	woman.n.01	11238	15193	skiier	1
person	woman.n.01	woman.n.01	11238	15193	irty man	1
person	woman.n.01	woman.n.01	11238	15193	guy	1
person	woman.n.01	woman.n.01	11238	15193	worker	1
person	woman.n.01	woman.n.01	11238	15193	blonde fat woman	1
person	woman.n.01	woman.n.01	11238	15193	middle aged woman	1
person	woman.n.01	woman.n.01	11238	15193	woman's mid-section	1
person	woman.n.01	woman.n.01	11238	15193	ederly woman	1
person	woman.n.01	woman.n.01	11238	15193	policeman	1
person	woman.n.01	woman.n.01	11238	15193	2nd woman	1
person	woman.n.01	woman.n.01	11238	15193	relfection of woman	1
person	woman.n.01	woman.n.01	11238	15193	woman's top	1
person	woman.n.01	woman.n.01	11238	15193	k	1
person	woman.n.01	woman.n.01	11238	15193	player	1
person	woman.n.01	woman.n.01	11238	15193	woman.	1
person	woman.n.01	woman.n.01	11238	15193	body	1
person	woman.n.01	woman.n.01	11238	15193	skier	1
person	woman.n.01	woman.n.01	11238	15193	two women walking	1
person	woman.n.01	woman.n.01	11238	15193	wo women walking	1
person	woman.n.01	woman.n.01	11238	15193	woman pushing	1
person	woman.n.01	woman.n.01	11238	15193	woman is crossing	1
person	woman.n.01	woman.n.01	11238	15193	women's	1
person	woman.n.01	woman.n.01	11238	15193	wading woman	1
person	woman.n.01	woman.n.01	11238	15193	woman dressed	1
person	woman.n.01	woman.n.01	11238	15193	other woman	1
person	woman.n.01	woman.n.01	11238	15193	woman in pink	1
person	woman.n.01	woman.n.01	11238	15193	woman in white	1
person	woman.n.01	woman.n.01	11238	15193	helpful woman	1
person	woman.n.01	woman.n.01	11238	15193	woman preparing	1
person	woman.n.01	woman.n.01	11238	15193	woman is smiling	1
person	woman.n.01	woman.n.01	11238	15193	woman wears	1
person	woman.n.01	woman.n.01	11238	15193	wearing woman	1
person	woman.n.01	woman.n.01	11238	15193	woman;s boots	1
person	woman.n.01	woman.n.01	11238	15193	tiny woman	1
person	woman.n.01	woman.n.01	11238	15193	woman posing	1
person	woman.n.01	woman.n.01	11238	15193	woman w/bag	1
person	woman.n.01	woman.n.01	11238	15193	redheaded woman	1
person	woman.n.01	woman.n.01	11238	15193	laughing woman	1
person	woman.n.01	woman.n.01	11238	15193	elderly woman	1
person	woman.n.01	woman.n.01	11238	15193	graphic woman	1
person	woman.n.01	woman.n.01	11238	15193	woman with	1
person	woman.n.01	woman.n.01	11238	15193	short woman	1
person	woman.n.01	woman.n.01	11238	15193	woman'shand	1
person	woman.n.01	woman.n.01	11238	15193	woman w/baby	1
person	woman.n.01	woman.n.01	11238	15193	brown-haired woman	1
person	woman.n.01	woman.n.01	11238	15193	womens face	1
person	woman.n.01	woman.n.01	11238	15193	young women	1
person	woman.n.01	woman.n.01	11238	15193	woman unpacking	1
person	woman.n.01	woman.n.01	11238	15193	woman is sitting	1
person	woman.n.01	woman.n.01	11238	15193	adult woman	1
person	woman.n.01	woman.n.01	11238	15193	woman trouser	1
person	woman.n.01	woman.n.01	11238	15193	woman's grimace	1
person	woman.n.01	woman.n.01	11238	15193	standing woman	1
person	woman.n.01	woman.n.01	11238	15193	paddling woman	1
person	woman.n.01	woman.n.01	11238	15193	pink woman	1
person	woman.n.01	woman.n.01	11238	15193	grown woman	1
person	woman.n.01	woman.n.01	11238	15193	costumed woman	1
person	woman.n.01	woman.n.01	11238	15193	old women	1
person	woman.n.01	woman.n.01	11238	15193	woman is tan	1
person	woman.n.01	woman.n.01	11238	15193	women playing	1
person	woman.n.01	woman.n.01	11238	15193	woman`s back	1
person	woman.n.01	woman.n.01	11238	15193	laying woman	1
person	woman.n.01	woman.n.01	11238	15193	woman looking	1
person	woman.n.01	woman.n.01	11238	15193	black woman	1
plant, flora, plant life	flower.n.01	brass_buttons.n.01	1	1	brass buttons	1
plant, flora, plant life	flower.n.01	daisy.n.01	50	74	daisy	50
plant, flora, plant life	flower.n.01	daisy.n.01	50	74	daisies	19
plant, flora, plant life	flower.n.01	daisy.n.01	50	74	pink daisy	2
plant, flora, plant life	flower.n.01	daisy.n.01	50	74	two white daisy	2
plant, flora, plant life	flower.n.01	daisy.n.01	50	74	flower	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	flower	6494
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	flowers	4312
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	yellow flower	115
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	white flowers	86
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	yellow flowers	74
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	pink flower	66
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	purple flower	66
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	red flowers	61
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	purple flowers	51
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	pink flowers	51
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	white flower	51
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	red flower	44
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	blue flower	30
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	orange flower	16
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	wild flowers	15
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	blue flowers	14
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	orange flowers	10
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	flower stems	8
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	small flower	8
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	roses	7
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	green flower	6
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	green flowers	5
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	beige flower	5
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	seasonal flower	5
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	potted flowers	4
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	dried flower	4
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	drooping flowers	4
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	petal flower	4
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	gray flowers	3
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	wild flower	3
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	small flowers	3
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	fake flower	3
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	bright flowers	3
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	closed flower	2
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	large red flower	2
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	single flower	2
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	dried flowers	2
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	colorful flowers	2
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	black flower	2
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	cherry blossoms	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	pale flower	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	flower is red	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	plants	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	colored flowers	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	tiny flowers	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	lily	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	weeds	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	daisy flower	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	many flowers	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	boquet	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	five things in glass	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	flowers not shown	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	single red flower	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	colored flower	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	five flowers	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	six flowers	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	wall	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	basket	1
plant, flora, plant life	flower.n.01	flower.n.01	5135	11703	painted flowers	1
