	vg_img_id	vg_object_id	vg_obj_name	vg_domain	top_resonse_domain	url	#bbox	#other	#other_reasons	#occl
19966	2362916	2581450	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2362916_2581450_singleton_obj.png	0	0	[]	0
19971	231	1537577	house	buildings	buildings	http://object-naming-amore.upf.edu//231_1537577_singleton_obj.png	0	0	[]	0
19982	2383466	532579	grill	buildings	buildings	http://object-naming-amore.upf.edu//2383466_532579_supercat_unique.png	0	0	[]	0
20006	3142	1059708	house	buildings	buildings	http://object-naming-amore.upf.edu//3142_1059708_singleton_obj.png	0	0	[]	0
20094	2336913	2340730	overpass	buildings	buildings	http://object-naming-amore.upf.edu//2336913_2340730_singleton_obj.png	0	0	[]	0
20129	2393286	473459	overpass	buildings	buildings	http://object-naming-amore.upf.edu//2393286_473459_singleton_obj.png	0	0	[]	0
20136	2317021	2862621	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2317021_2862621_singleton_obj.png	0	0	[]	0
20175	2329828	3095385	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2329828_3095385_supercat_unique.png	0	0	[]	0
20194	2324659	3422976	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2324659_3422976_seed_ambiguous.png	0	0	[]	0
20215	2372964	1742889	house	buildings	buildings	http://object-naming-amore.upf.edu//2372964_1742889_singleton_obj.png	0	0	[]	0
20220	2343227	926075	house	buildings	buildings	http://object-naming-amore.upf.edu//2343227_926075_singleton_obj.png	0	0	[]	0
20237	2370846	601300	overpass	buildings	buildings	http://object-naming-amore.upf.edu//2370846_601300_singleton_obj.png	0	0	[]	0
20272	2392921	3825067	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2392921_3825067_singleton_obj.png	0	0	[]	0
20281	2401588	397931	tent	buildings	buildings	http://object-naming-amore.upf.edu//2401588_397931_singleton_obj.png	0	0	[]	0
20334	2340590	3272371	overpass	buildings	buildings	http://object-naming-amore.upf.edu//2340590_3272371_supercat_unique.png	0	0	[]	0
20336	2318974	3023621	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2318974_3023621_singleton_obj.png	0	0	[]	0
20351	3763	1070470	bridge	buildings	buildings	http://object-naming-amore.upf.edu//3763_1070470_singleton_obj.png	0	0	[]	0
20359	2381006	3713135	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2381006_3713135_singleton_obj.png	0	0	[]	0
22283	2361651	1816666	garage	buildings	buildings	http://object-naming-amore.upf.edu//2361651_1816666_singleton_obj.png	0	0	[]	0
22310	2357056	3557106	restaurant	buildings	buildings	http://object-naming-amore.upf.edu//2357056_3557106_singleton_obj.png	0	0	[]	0
22326	2339046	952474	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2339046_952474_singleton_obj.png	0	0	[]	0
22332	2343320	3714316	house	buildings	buildings	http://object-naming-amore.upf.edu//2343320_3714316_singleton_obj.png	0	0	[]	0
22416	2370726	2232925	cathedral	buildings	buildings	http://object-naming-amore.upf.edu//2370726_2232925_supercat_ambiguous.png	0	0	[]	0
22479	2417420	3702190	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2417420_3702190_singleton_obj.png	0	0	[]	0
22558	3627	2436568	bridge	buildings	buildings	http://object-naming-amore.upf.edu//3627_2436568_singleton_obj.png	0	0	[]	0
22629	2385899	1291684	house	buildings	buildings	http://object-naming-amore.upf.edu//2385899_1291684_singleton_obj.png	0	0	[]	0
22719	2345955	903671	house	buildings	buildings	http://object-naming-amore.upf.edu//2345955_903671_supercat_unique.png	0	0	[]	0
22748	2364258	2130896	house	buildings	buildings	http://object-naming-amore.upf.edu//2364258_2130896_supercat_unique.png	0	0	[]	0
22788	2379299	712582	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2379299_712582_supercat_unique.png	0	0	[]	0
22796	2417259	2859107	teepee	buildings	buildings	http://object-naming-amore.upf.edu//2417259_2859107_singleton_obj.png	0	0	[]	0
22871	2358717	1717945	apartment	buildings	buildings	http://object-naming-amore.upf.edu//2358717_1717945_singleton_obj.png	0	0	[]	0
22894	2357164	3556192	house	buildings	buildings	http://object-naming-amore.upf.edu//2357164_3556192_singleton_obj.png	0	0	[]	0
22905	2383190	694793	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2383190_694793_singleton_obj.png	0	0	[]	0
22923	2343707	920788	castle	buildings	buildings	http://object-naming-amore.upf.edu//2343707_920788_supercat_unique.png	0	0	[]	0
22973	2316042	3315555	house	buildings	buildings	http://object-naming-amore.upf.edu//2316042_3315555_supercat_unique.png	0	0	[]	0
23012	2341466	2177638	tent	buildings	buildings	http://object-naming-amore.upf.edu//2341466_2177638_singleton_obj.png	0	0	[]	0
23025	2392937	1224515	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2392937_1224515_singleton_obj.png	0	0	[]	0
23048	2046	1629187	house	buildings	buildings	http://object-naming-amore.upf.edu//2046_1629187_singleton_obj.png	0	0	[]	0
23099	1970	1545914	house	buildings	buildings	http://object-naming-amore.upf.edu//1970_1545914_singleton_obj.png	0	0	[]	0
23102	4316	3650927	bridge	buildings	buildings	http://object-naming-amore.upf.edu//4316_3650927_singleton_obj.png	0	0	[]	0
23146	4771	1562759	house	buildings	buildings	http://object-naming-amore.upf.edu//4771_1562759_singleton_obj.png	0	0	[]	0
23221	2352599	3582615	grill	buildings	buildings	http://object-naming-amore.upf.edu//2352599_3582615_singleton_obj.png	0	0	[]	0
23231	2384196	1312233	house	buildings	buildings	http://object-naming-amore.upf.edu//2384196_1312233_supercat_unique.png	0	0	[]	0
23288	2328837	2791309	house	buildings	buildings	http://object-naming-amore.upf.edu//2328837_2791309_singleton_obj.png	0	0	[]	0
23305	2335179	2274478	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2335179_2274478_singleton_obj.png	0	0	[]	0
23341	4725	1072146	house	buildings	buildings	http://object-naming-amore.upf.edu//4725_1072146_singleton_obj.png	0	0	[]	0
23396	2392549	1228666	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2392549_1228666_singleton_obj.png	0	0	[]	0
23414	2341244	2955628	house	buildings	buildings	http://object-naming-amore.upf.edu//2341244_2955628_supercat_unique.png	0	0	[]	0
23472	2127	1059512	house	buildings	buildings	http://object-naming-amore.upf.edu//2127_1059512_singleton_obj.png	0	0	[]	0
23575	2390303	498970	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2390303_498970_seed_ambiguous.png	0	0	[]	0
23585	2337602	2492001	house	buildings	buildings	http://object-naming-amore.upf.edu//2337602_2492001_singleton_obj.png	0	0	[]	0
23635	2409268	245333	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2409268_245333_singleton_obj.png	0	0	[]	0
23662	2392962	1224211	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2392962_1224211_singleton_obj.png	0	0	[]	0
23784	2342774	2563941	house	buildings	buildings	http://object-naming-amore.upf.edu//2342774_2563941_singleton_obj.png	0	0	[]	0
23790	2347156	892900	tent	buildings	buildings	http://object-naming-amore.upf.edu//2347156_892900_singleton_obj.png	0	0	[]	0
23855	2413287	176536	house	buildings	buildings	http://object-naming-amore.upf.edu//2413287_176536_singleton_obj.png	0	0	[]	0
23909	2343130	927034	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2343130_927034_supercat_unique.png	0	0	[]	0
23934	2372994	2216968	cottage	buildings	buildings	http://object-naming-amore.upf.edu//2372994_2216968_seed_ambiguous.png	0	0	[]	0
23986	2373384	1794482	house	buildings	buildings	http://object-naming-amore.upf.edu//2373384_1794482_singleton_obj.png	0	0	[]	0
24027	2385974	684689	garage	buildings	buildings	http://object-naming-amore.upf.edu//2385974_684689_singleton_obj.png	0	0	[]	0
24068	286039	1571368	house	buildings	buildings	http://object-naming-amore.upf.edu//286039_1571368_singleton_obj.png	0	0	[]	0
24087	2392404	1230513	house	buildings	buildings	http://object-naming-amore.upf.edu//2392404_1230513_singleton_obj.png	0	0	[]	0
24164	2393419	1220121	house	buildings	buildings	http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png	0	0	[]	0
24184	2362206	2275493	cathedral	buildings	buildings	http://object-naming-amore.upf.edu//2362206_2275493_singleton_obj.png	0	0	[]	0
24203	2409078	249460	pavilion	buildings	buildings	http://object-naming-amore.upf.edu//2409078_249460_singleton_obj.png	0	0	[]	0
24228	2379390	1358044	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2379390_1358044_supercat_unique.png	0	0	[]	0
24233	2324906	3506440	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2324906_3506440_supercat_unique.png	0	0	[]	0
24342	2317549	3459605	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2317549_3459605_singleton_obj.png	0	0	[]	0
24405	2407007	651658	house	buildings	buildings	http://object-naming-amore.upf.edu//2407007_651658_singleton_obj.png	0	0	[]	0
24431	3991	1070833	house	buildings	buildings	http://object-naming-amore.upf.edu//3991_1070833_singleton_obj.png	0	0	[]	0
24464	2380323	1348021	house	buildings	buildings	http://object-naming-amore.upf.edu//2380323_1348021_supercat_unique.png	0	0	[]	0
24516	2371081	599859	house	buildings	buildings	http://object-naming-amore.upf.edu//2371081_599859_singleton_obj.png	0	0	[]	0
24547	2344956	2667188	condominium	buildings	buildings	http://object-naming-amore.upf.edu//2344956_2667188_supercat_unique.png	0	0	[]	0
24602	2345685	3196618	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2345685_3196618_singleton_obj.png	0	0	[]	0
24613	2413703	167935	hut	buildings	buildings	http://object-naming-amore.upf.edu//2413703_167935_singleton_obj.png	0	0	[]	0
24622	3148	1069795	house	buildings	buildings	http://object-naming-amore.upf.edu//3148_1069795_singleton_obj.png	0	0	[]	0
24667	2354856	2456644	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2354856_2456644_seed_ambiguous.png	0	0	[]	0
24675	2323934	3272171	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2323934_3272171_singleton_obj.png	0	0	[]	0
24686	2354634	836934	house	buildings	buildings	http://object-naming-amore.upf.edu//2354634_836934_supercat_unique.png	0	0	[]	0
24722	2392293	481402	pavilion	buildings	buildings	http://object-naming-amore.upf.edu//2392293_481402_supercat_unique.png	0	0	[]	0
24745	2331846	3222392	house	buildings	buildings	http://object-naming-amore.upf.edu//2331846_3222392_supercat_unique.png	0	0	[]	0
24765	3820	3648744	house	buildings	buildings	http://object-naming-amore.upf.edu//3820_3648744_singleton_obj.png	0	0	[]	0
24854	2370029	1913709	house	buildings	buildings	http://object-naming-amore.upf.edu//2370029_1913709_singleton_obj.png	0	0	[]	0
24951	2404956	336185	house	buildings	buildings	http://object-naming-amore.upf.edu//2404956_336185_singleton_obj.png	0	0	[]	0
25024	2383261	1322509	temple	buildings	buildings	http://object-naming-amore.upf.edu//2383261_1322509_supercat_unique.png	0	0	[]	0
25096	2408327	263929	hutch	buildings	buildings	http://object-naming-amore.upf.edu//2408327_263929_supercat_unique.png	0	0	[]	0
25133	2345697	905533	house	buildings	buildings	http://object-naming-amore.upf.edu//2345697_905533_singleton_obj.png	0	0	[]	0
25195	2396724	1195691	restaurant	buildings	buildings	http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png	0	0	[]	0
25273	2321206	3056440	house	buildings	buildings	http://object-naming-amore.upf.edu//2321206_3056440_singleton_obj.png	0	0	[]	0
25299	2415673	2976318	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2415673_2976318_supercat_unique.png	0	0	[]	0
25359	2110	1646330	house	buildings	buildings	http://object-naming-amore.upf.edu//2110_1646330_singleton_obj.png	0	0	[]	0
25372	2340801	2191051	apartment	buildings	buildings	http://object-naming-amore.upf.edu//2340801_2191051_singleton_obj.png	0	0	[]	0
25381	2393787	1216902	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2393787_1216902_singleton_obj.png	0	0	[]	0
25518	2397865	663127	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2397865_663127_supercat_unique.png	0	0	[]	0
25535	2357822	808267	house	buildings	buildings	http://object-naming-amore.upf.edu//2357822_808267_singleton_obj.png	0	0	[]	0
25571	2398587	1178239	house	buildings	buildings	http://object-naming-amore.upf.edu//2398587_1178239_singleton_obj.png	0	0	[]	0
25705	2351822	857964	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2351822_857964_singleton_obj.png	0	0	[]	0
25827	2350287	3499916	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2350287_3499916_singleton_obj.png	0	0	[]	0
25964	2355063	833180	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2355063_833180_supercat_unique.png	0	0	[]	0
25977	2354043	2095131	house	buildings	buildings	http://object-naming-amore.upf.edu//2354043_2095131_singleton_obj.png	0	0	[]	0
26032	2353914	3495274	tent	buildings	buildings	http://object-naming-amore.upf.edu//2353914_3495274_supercat_unique.png	0	0	[]	0
26043	530	1028031	house	buildings	buildings	http://object-naming-amore.upf.edu//530_1028031_supercat_unique.png	0	0	[]	0
26102	2351327	861563	overpass	buildings	buildings	http://object-naming-amore.upf.edu//2351327_861563_singleton_obj.png	0	0	[]	0
26160	2361484	1730668	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2361484_1730668_supercat_unique.png	0	0	[]	0
26217	2385389	688266	tent	buildings	buildings	http://object-naming-amore.upf.edu//2385389_688266_singleton_obj.png	0	0	[]	0
26242	2399013	419999	house	buildings	buildings	http://object-naming-amore.upf.edu//2399013_419999_supercat_unique.png	0	0	[]	0
26382	2347666	1999928	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2347666_1999928_singleton_obj.png	0	0	[]	0
26396	221	3787434	house	buildings	buildings	http://object-naming-amore.upf.edu//221_3787434_singleton_obj.png	0	0	[]	0
26411	2384331	1310735	shelter	buildings	buildings	http://object-naming-amore.upf.edu//2384331_1310735_singleton_obj.png	0	0	[]	0
26445	2347187	1777299	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2347187_1777299_singleton_obj.png	0	0	[]	0
26450	2417716	3367050	shed	buildings	buildings	http://object-naming-amore.upf.edu//2417716_3367050_supercat_ambiguous.png	0	0	[]	0
26511	2373548	1838342	house	buildings	buildings	http://object-naming-amore.upf.edu//2373548_1838342_singleton_obj.png	0	0	[]	0
26534	2337679	2985406	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2337679_2985406_singleton_obj.png	0	0	[]	0
26571	2372306	3734963	tent	buildings	buildings	http://object-naming-amore.upf.edu//2372306_3734963_supercat_unique.png	0	0	[]	0
26618	2390432	1250331	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2390432_1250331_singleton_obj.png	0	0	[]	0
26634	1214	1031712	shed	buildings	buildings	http://object-naming-amore.upf.edu//1214_1031712_singleton_obj.png	0	0	[]	0
26658	1873	1033514	house	buildings	buildings	http://object-naming-amore.upf.edu//1873_1033514_singleton_obj.png	0	0	[]	0
26677	2378431	1935015	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2378431_1935015_supercat_unique.png	0	0	[]	0
26684	2399832	413385	house	buildings	buildings	http://object-naming-amore.upf.edu//2399832_413385_singleton_obj.png	0	0	[]	0
26734	2379465	552651	grill	buildings	buildings	http://object-naming-amore.upf.edu//2379465_552651_supercat_unique.png	0	0	[]	0
26777	2359703	791686	house	buildings	buildings	http://object-naming-amore.upf.edu//2359703_791686_singleton_obj.png	0	0	[]	0
26795	2333050	968156	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2333050_968156_singleton_obj.png	0	0	[]	0
26807	2319827	998442	dugout	buildings	buildings	http://object-naming-amore.upf.edu//2319827_998442_singleton_obj.png	0	0	[]	0
26811	2349103	877423	house	buildings	buildings	http://object-naming-amore.upf.edu//2349103_877423_supercat_unique.png	0	0	[]	0
26825	2345134	3626906	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2345134_3626906_singleton_obj.png	0	0	[]	0
26886	2351405	3589299	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2351405_3589299_singleton_obj.png	0	0	[]	0
26926	2329822	2734516	palace	buildings	buildings	http://object-naming-amore.upf.edu//2329822_2734516_singleton_obj.png	0	0	[]	0
27004	2411514	3008002	house	buildings	buildings	http://object-naming-amore.upf.edu//2411514_3008002_singleton_obj.png	0	0	[]	0
27015	2350577	2202733	house	buildings	buildings	http://object-naming-amore.upf.edu//2350577_2202733_supercat_unique.png	0	0	[]	0
27037	2355973	2224400	tent	buildings	buildings	http://object-naming-amore.upf.edu//2355973_2224400_singleton_obj.png	0	0	[]	0
27058	2396189	665197	house	buildings	buildings	http://object-naming-amore.upf.edu//2396189_665197_singleton_obj.png	0	0	[]	0
27064	2379767	1354596	restaurant	buildings	buildings	http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png	0	0	[]	0
27100	3386	1631951	house	buildings	buildings	http://object-naming-amore.upf.edu//3386_1631951_singleton_obj.png	0	0	[]	0
27116	2384487	3846828	housing	buildings	buildings	http://object-naming-amore.upf.edu//2384487_3846828_singleton_obj.png	0	0	[]	0
27135	2391240	1242470	house	buildings	buildings	http://object-naming-amore.upf.edu//2391240_1242470_singleton_obj.png	0	0	[]	0
27165	2350851	2475001	bridge	buildings	buildings	http://object-naming-amore.upf.edu//2350851_2475001_singleton_obj.png	0	0	[]	0
