,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
554,554,2404559,3814915,bufffalo,1.0,1.0,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,typo-buffalo,"[1, 1, 1, 1]","['visual', 'linguistic', 'linguistic', 'linguistic']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",True,True,typo
555,555,2404559,3814915,bull,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[0, 1, 2, 1]","[nan, 'bounding box', 'visual', 'visual']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
556,556,2404559,3814915,cow,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[0, 1, 2, 0]","[nan, 'bounding box', 'visual', nan]","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
557,557,2404559,3814915,yak,,,,http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png,,"[1, 1, 2, 1]","['visual', 'bounding box', 'visual', 'visual']","[['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo'], ['cow', 'animal', 'yak', 'bull', 'bufffalo', 'bison', 'buffalo']]",False,False,
558,558,2406532,293946,aircraft,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['aircraft'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
559,559,2406532,293946,airpane,0.25,1.0,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,typo-airplane,"[1, 0, 0, 0]","['linguistic', nan, nan, nan]","[['airpane', 'plane', 'airplane'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,True,typo
560,560,2406532,293946,airplane,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airpane', 'plane', 'airplane'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
561,561,2406532,293946,fighter jet,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[1, 0, 1, 0]","['visual', nan, 'visual', nan]","[['fighter jet', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
562,562,2406532,293946,jet,,,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,,"[1, 0, 1, 0]","['visual', nan, 'visual', nan]","[['fighter jet', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",False,False,
563,563,2406532,293946,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2406532_293946_singleton_obj.png,syn-airplane,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airpane', 'plane', 'airplane'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet'], ['airpane', 'plane', 'fighter jet', 'airplane', 'aircraft', 'jet']]",True,True,syn
564,564,2406768,290488,animal,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
565,565,2406768,290488,chips,1.0,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,alternative,"[1, 2, 2, 2]","['bounding box', 'other', 'bounding box', 'bounding box']","[['chips'], ['chips'], ['chips'], ['chips']]",True,False,alternative
566,566,2406768,290488,dog,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[1, 2, 2, 2]","['visual', 'visual', 'other', 'visual']","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
567,567,2406768,290488,gerbil,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
568,568,2406768,290488,guinea pig,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[1, 1, 2, 0]","['visual', 'visual', 'other', nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['guinea pig'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
569,569,2406768,290488,hamster,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
570,570,2406768,290488,mammal,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 2, 1]","[nan, nan, 'other', 'visual']","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
571,571,2406768,290488,rodent,,,,http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['rodent', 'animal', 'mammal', 'gerbil', 'hamster'], ['dog', 'guinea pig', 'rodent', 'animal', 'mammal', 'gerbil', 'hamster']]",False,False,
572,572,2410016,228090,breaad,1.0,1.0,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,typo-bread,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['breaad', 'bun', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",True,True,typo
573,573,2410016,228090,bread,1.0,,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['breaad', 'bun', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",True,False,vg_majority
574,574,2410016,228090,bun,,,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['breaad', 'bun', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",False,False,
575,575,2410016,228090,food,,,,http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['food'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread'], ['breaad', 'bun', 'food', 'bread']]",False,False,
576,576,2410999,3814271,airplane,1.0,,,http://object-naming-amore.upf.edu//2410999_3814271_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane']]",True,False,vg_majority
577,577,2410999,3814271,akrplane,0.75,1.0,,http://object-naming-amore.upf.edu//2410999_3814271_singleton_obj.png,typo-airplane,"[1, 0, 1, 2]","['linguistic', nan, 'linguistic', 'linguistic']","[['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane']]",True,True,typo
578,578,2410999,3814271,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2410999_3814271_singleton_obj.png,syn-airplane,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane'], ['akrplane', 'airplane', 'plane']]",True,True,syn
579,579,2411186,315568,dugout,1.0,,,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dugout'], ['dugout'], ['dugout'], ['dugout']]",True,False,vg_majority
580,580,2411186,315568,mouth,0.0,1.0,,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,random,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['mouth'], ['mouth'], ['mouth'], ['mouth']]",False,True,random
581,581,2411186,315568,pant,1.0,1.0,,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,syn-pants,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant']]",True,True,syn
582,582,2411186,315568,pants,,,1.0,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant'], ['pants', 'pant']]",False,False,
583,583,2411186,315568,shoe,,,1.0,http://object-naming-amore.upf.edu//2411186_315568_singleton_obj.png,,"[2, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['shoe'], ['shoe'], ['shoe'], ['shoe']]",False,False,
584,584,2411688,3566937,advertisement,0.5,,,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,alternative,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['advertisement'], ['advertisement'], ['advertisement'], ['advertisement']]",True,False,alternative
585,585,2411688,3566937,building,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'other']","[['garage', 'door', 'building', 'storefront', 'shop'], ['building'], ['building', 'storefront', 'shop'], ['building', 'storefront', 'shop']]",False,False,
586,586,2411688,3566937,door,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 2]","[nan, nan, nan, 'bounding box']","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['door'], ['garage', 'door']]",False,False,
587,587,2411688,3566937,garage,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 2]","[nan, nan, nan, 'bounding box']","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['garage'], ['garage', 'door']]",False,False,
588,588,2411688,3566937,motorcycle,,,1.0,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 2, 0, 2]","[nan, 'bounding box', nan, 'bounding box']","[['motorcycle'], ['motorcycle'], ['motorcycle'], ['motorcycle']]",False,False,
589,589,2411688,3566937,shop,,,,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['building', 'storefront', 'shop'], ['building', 'storefront', 'shop']]",False,False,
590,590,2411688,3566937,storefront,,,,http://object-naming-amore.upf.edu//2411688_3566937_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['garage', 'door', 'building', 'storefront', 'shop'], ['garage', 'door', 'storefront', 'shop'], ['building', 'storefront', 'shop'], ['building', 'storefront', 'shop']]",False,False,
591,591,2412045,204088,athlete,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
592,592,2412045,204088,atthlete,0.75,1.0,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,typo-athlete,"[1, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",True,True,typo
593,593,2412045,204088,baseball player,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
594,594,2412045,204088,batter,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
595,595,2412045,204088,boy,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
596,596,2412045,204088,helmet,,,1.0,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['helmet'], ['helmet'], ['helmet'], ['helmet']]",False,False,
597,597,2412045,204088,man,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
598,598,2412045,204088,player,,,,http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man'], ['athlete', 'batter', 'atthlete', 'boy', 'baseball player', 'player', 'man']]",False,False,
599,599,2417054,3245468,cabiet,0.75,1.0,,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,typo-cabinet,"[1, 1, 1, 0]","['linguistic', 'linguistic', 'linguistic', nan]","[['hutch', 'cabiet', 'cabinet', 'cup board'], ['hutch', 'cabiet', 'cabinet', 'cup board'], ['cabiet', 'cabinet'], ['cabiet', 'cabinet', 'cup board']]",True,True,typo
600,600,2417054,3245468,cabinet,1.0,,,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['hutch', 'cabiet', 'cabinet', 'cup board'], ['hutch', 'cabiet', 'cabinet', 'cup board'], ['cabiet', 'cabinet'], ['cabiet', 'cabinet', 'cup board']]",True,False,vg_majority
601,601,2417054,3245468,cup board,,,,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,,"[0, 0, 1, 0]","[nan, nan, 'linguistic', nan]","[['hutch', 'cabiet', 'cabinet', 'cup board'], ['hutch', 'cabiet', 'cabinet', 'cup board'], ['hutch', 'cup board'], ['cabiet', 'cabinet', 'cup board']]",False,False,
602,602,2417054,3245468,hutch,,,,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,,"[0, 0, 0, 2]","[nan, nan, nan, 'other']","[['hutch', 'cabiet', 'cabinet', 'cup board'], ['hutch', 'cabiet', 'cabinet', 'cup board'], ['hutch', 'cup board'], ['hutch']]",False,False,
603,603,2417054,3245468,t-shirt,,,1.0,http://object-naming-amore.upf.edu//2417054_3245468_seed_ambiguous.png,,"[1, 1, 2, 2]","['bounding box', 'bounding box', 'visual', 'bounding box']","[['t-shirt'], ['t-shirt'], ['t-shirt'], ['t-shirt']]",False,False,
604,604,4220,1557332,board,,,,http://object-naming-amore.upf.edu//4220_1557332_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['table', 'plank', 'board', 'wood', 'platform', 'platrorm'], ['table', 'plank', 'board', 'wood', 'platform', 'platrorm'], ['table', 'plank', 'board', 'wood', 'platform', 'platrorm'], ['table', 'plank', 'board', 'wood', 'platform', 'platrorm']]",False,False,
605,605,4220,1557332,glows,,,1.0,http://object-naming-amore.upf.edu//4220_1557332_singleton_obj.png,,"[2, 2, 2, 2]","['other', 'bounding box', 'bounding box', 'other']","[['glows'], ['glows'], ['glows'], ['glows']]",False,False,
606,606,4220,1557332,man,,,1.0,http://object-naming-amore.upf.edu//4220_1557332_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['man'], ['man'], ['man'], ['man']]",False,False,
607,607,4220,1557332,pant,,,1.0,http://object-naming-amore.upf.edu//4220_1557332_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['pant'], ['pant'], ['pant'], ['pant']]",False,False,
