items,quality_control
"[['http://object-naming-amore.upf.edu//2363983_760480_supercat_unique.png', ['food', 'tees', 'pizza']], ['http://object-naming-amore.upf.edu//2363472_2167897_singleton_obj.png', ['motorbike', 'mootorcycle', 'bike', 'motorcycle']], ['http://object-naming-amore.upf.edu//2366257_1978971_singleton_obj.png', ['plane', 'jet', 'pergola', 'airplane']], ['http://object-naming-amore.upf.edu//2407470_366886_supercat_unique.png', ['bathtub', 'head', 'shoe', 'legs', 'tub']], ['http://object-naming-amore.upf.edu//2350806_2137121_supercat_unique.png', ['child', 'person', 'girl', 'spoon', 'petson']], ['http://object-naming-amore.upf.edu//2325275_3377322_singleton_obj.png', ['player', 'jersey', 'person', 'baseball player', 'batter', 'cap', 'man']]]","['7b2274656573223a2022636f7572696572222c202270697a7a61223a2022617269616c227d', '7b226d6f6f746f726379636c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022617269616c222c20226d6f746f7262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b22706572676f6c61223a2022636f7572696572222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2268656164223a20227365726966222c202262617468747562223a2022626f6c642d747562227d', '7b22706574736f6e223a202273616e732d706572736f6e227d', '7b226a6572736579223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2364403_1877808_singleton_obj.png', ['animal', 'fast', 'zebra']], ['http://object-naming-amore.upf.edu//2417994_1058480_singleton_obj.png', ['goat', 'shepe', 'lamb', 'sheep']], ['http://object-naming-amore.upf.edu//2416836_1057225_singleton_obj.png', ['woman', 'kenya', 'jacket', 'person']], ['http://object-naming-amore.upf.edu//2377572_717465_supercat_unique.png', ['vanity', 'sink', 'brush', 'counter', 'hue']], ['http://object-naming-amore.upf.edu//2362404_774630_supercat_unique.png', ['food', 'sandwich', 'bun', 'bread', 'street']], ['http://object-naming-amore.upf.edu//2403474_352711_singleton_obj.png', ['glasses', 'person', 'man', 'child', 'kite', 'shirt', 'boy']]]","['7b2266617374223a2022636f7572696572222c20227a65627261223a2022617269616c227d', '7b227368657065223a202273616e732d7368656570222c20227368656570223a2022617269616c227d', '7b226b656e7961223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d', '7b22687565223a2022636f7572696572227d', '7b22737472656574223a2022636f7572696572222c202262756e223a2022617269616c227d', '7b22676c6173736573223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2346038_1853579_singleton_obj.png', ['bird', 'parrot', 'players']], ['http://object-naming-amore.upf.edu//2416061_3539880_seed_ambiguous.png', ['table', 'glass', 'desk', 'laptop']], ['http://object-naming-amore.upf.edu//2351746_1976126_singleton_obj.png', ['jacket', 'patch', 'coat', 'shirt']], ['http://object-naming-amore.upf.edu//2377848_716195_singleton_obj.png', ['toy', 'jacket', 'doll', 'jackte', 'shirt']], ['http://object-naming-amore.upf.edu//2372137_737327_singleton_obj.png', ['food', 'pistachios', 'shell', 'bowl', 'nuts']], ['http://object-naming-amore.upf.edu//2360992_3487785_singleton_obj.png', ['trin', 'train', 'mirror', 'wall', 'car', 'subway', 't-shirt']]]","['7b22706c6179657273223a2022636f7572696572222c202262697264223a2022617269616c227d', '7b22676c617373223a20227365726966227d', '7b227061746368223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b226a61636b7465223a202273616e732d6a61636b6574227d', '7b227368656c6c223a20227365726966222c2022626f776c223a2022617269616c227d', '7b227472696e223a202273616e732d747261696e227d']"
"[['http://object-naming-amore.upf.edu//2349694_2205384_singleton_obj.png', ['ground', 'bird', 'seagull']], ['http://object-naming-amore.upf.edu//2349870_871724_singleton_obj.png', ['face', 'shirt', 'beard', 't-shirt']], ['http://object-naming-amore.upf.edu//2415779_3218095_singleton_obj.png', ['knob', 'guy', 'person', 'man']], ['http://object-naming-amore.upf.edu//2404300_1117063_singleton_obj.png', ['bike', 'wheel', 'motorbike', 'abaton', 'motorcycle']], ['http://object-naming-amore.upf.edu//2408632_1620393_seed_ambiguous.png', ['desktop', 'table', 'desk', 'files', 'laptop']], ['http://object-naming-amore.upf.edu//2395772_1203076_supercat_unique.png', ['baseball player', 'man', 'pitcher', 'ball', 'cap', 'player', 'wrap']]]","['7b2267726f756e64223a20227365726966222c202262697264223a2022617269616c227d', '7b2266616365223a20227365726966222c20227368697274223a2022617269616c227d', '7b226b6e6f62223a20227365726966227d', '7b22616261746f6e223a2022636f7572696572222c20226d6f746f726379636c65223a2022626f6c642d6d6f746f7262696b65227d', '7b2266696c6573223a20227365726966222c20226465736b223a2022617269616c227d', '7b2277726170223a20227365726966222c20226d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2367577_3873288_supercat_unique.png', ['handprint', 'tie', 'shirt']], ['http://object-naming-amore.upf.edu//2382583_1946292_supercat_ambiguous.png', ['glass', 'person', 'glss', 'man']], ['http://object-naming-amore.upf.edu//2372326_1715897_singleton_obj.png', ['woman', 'skier', 'letters', 'person']], ['http://object-naming-amore.upf.edu//2354060_1934167_singleton_obj.png', ['table', 'bottle', 'tuna', 'desk', 'box']], ['http://object-naming-amore.upf.edu//2348945_2109659_singleton_obj.png', ['vehicle', 'semi truck', 'truck', 'flat-bed truck', 'semii truck']], ['http://object-naming-amore.upf.edu//2413987_162111_singleton_obj.png', ['hot dog bun', 'bread', 'holder', 'bun', 'sandwich', 'hotdog', 'food']]]","['7b2268616e647072696e74223a20227365726966222c20227368697274223a2022617269616c227d', '7b22676c7373223a202273616e732d676c617373222c20226d616e223a2022617269616c227d', '7b226c657474657273223a20227365726966227d', '7b2274756e61223a2022636f7572696572222c20226465736b223a2022617269616c227d', '7b2273656d696920747275636b223a202273616e732d73656d6920747275636b222c2022747275636b223a2022617269616c227d', '7b22686f6c646572223a20227365726966222c202262756e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png', ['calf', 'eyeglass', 'cow']], ['http://object-naming-amore.upf.edu//2366703_626624_singleton_obj.png', ['bplane', 'biplane', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2327667_3077436_singleton_obj.png', ['wynd', 'table', 'bag', 'bed']], ['http://object-naming-amore.upf.edu//2409333_244022_singleton_obj.png', ['food', 'banana', 'counter', 'table', 'banaan']], ['http://object-naming-amore.upf.edu//2357328_1966950_singleton_obj.png', ['child', 'beenie', 't-shirt', 'boy', 'player']], ['http://object-naming-amore.upf.edu//2323428_2713870_singleton_obj.png', ['plant', 'flower box', 'adopted', 'pot', 'balcony', 'flower pot', 'planter']]]","['7b22657965676c617373223a20227365726966222c2022636f77223a2022617269616c227d', '7b2262706c616e65223a202273616e732d6269706c616e65222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2277796e64223a2022636f7572696572222c2022626564223a2022617269616c227d', '7b2262616e61616e223a202273616e732d62616e616e61227d', '7b226265656e6965223a2022636f7572696572222c2022626f79223a2022617269616c227d', '7b2261646f70746564223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2355196_831888_supercat_unique.png', ['strem', 'horse', 'pole']], ['http://object-naming-amore.upf.edu//61586_1565710_singleton_obj.png', ['man', 'player', 'head', 'umpire']], ['http://object-naming-amore.upf.edu//2394037_467589_supercat_ambiguous.png', ['mirros', 'car', 'train car', 'train']], ['http://object-naming-amore.upf.edu//2376272_574298_singleton_obj.png', ['phone', 'woman', 'wman', 'mobile', 'person']], ['http://object-naming-amore.upf.edu//2330458_2766820_seed_ambiguous.png', ['rug', 'crapet', 'floor', 'mat', 'carpet']], ['http://object-naming-amore.upf.edu//2402941_384876_supercat_unique.png', ['exiting', 'suit jacket', 'coat', 'court', 'suit', 'jacket', 'tie']]]","['7b22737472656d223a2022636f7572696572222c2022686f727365223a2022617269616c227d', '7b2268656164223a20227365726966227d', '7b226d6972726f73223a2022636f7572696572227d', '7b22776d616e223a202273616e732d776f6d616e222c2022776f6d616e223a2022617269616c227d', '7b22637261706574223a202273616e732d636172706574222c2022727567223a2022626f6c642d636172706574227d', '7b2265786974696e67223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2413959_3800159_supercat_unique.png', ['hertz', 'bike', 'motorcycle']], ['http://object-naming-amore.upf.edu//2363425_3093142_supercat_unique.png', ['guy', 'person', 'man', 'persoon']], ['http://object-naming-amore.upf.edu//2361976_2694345_supercat_ambiguous.png', ['person', 'watch', 'man', 'shirt']], ['http://object-naming-amore.upf.edu//2398798_421955_singleton_obj.png', ['laptop', 'man', 'computer', 'desk', 'table']], ['http://object-naming-amore.upf.edu//2329925_2850695_singleton_obj.png', ['laptop', 'keyboard', 'table', 'ridge', 'desk']], ['http://object-naming-amore.upf.edu//2342088_2577865_singleton_obj.png', ['board', 'skater', 'skateboard', 'skateboarder', 'man', 'person', 'boy']]]","['7b22686572747a223a2022636f7572696572222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b22706572736f6f6e223a202273616e732d706572736f6e227d', '7b227761746368223a20227365726966222c20226d616e223a2022617269616c227d', '7b226d616e223a20227365726966222c20226465736b223a2022617269616c227d', '7b227269646765223a2022636f7572696572222c20226465736b223a2022617269616c227d', '7b22626f617264223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2417025_3258262_singleton_obj.png', ['samdwich', 'sandwich', 'burger']], ['http://object-naming-amore.upf.edu//497927_1572175_singleton_obj.png', ['table', 'korean', 'desk', 'laptop']], ['http://object-naming-amore.upf.edu//2391460_488807_singleton_obj.png', ['steps', 'chair', 'spot', 'bench']], ['http://object-naming-amore.upf.edu//2339499_3434654_seed_ambiguous.png', ['sandwich', 'hotdog', 'bun', 'onions', 'food']], ['http://object-naming-amore.upf.edu//2413719_167664_singleton_obj.png', ['laptop', 'table', 'dessk', 'keyboard', 'desk']], ['http://object-naming-amore.upf.edu//2376746_3839506_supercat_ambiguous.png', ['loop', 'teen', 'cake', 'candle', 'girl', 'person', 'boy']]]","['7b2273616d6477696368223a202273616e732d73616e6477696368222c202273616e6477696368223a2022617269616c227d', '7b226b6f7265616e223a2022636f7572696572227d', '7b2273706f74223a20227365726966222c202262656e6368223a2022617269616c227d', '7b226f6e696f6e73223a20227365726966227d', '7b22646573736b223a202273616e732d6465736b222c20226465736b223a2022617269616c227d', '7b226c6f6f70223a20227365726966222c2022626f79223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2366481_1811814_seed_ambiguous.png', ['dress shirt', 'shirt', 'flock']], ['http://object-naming-amore.upf.edu//2391053_1244314_supercat_unique.png', ['glasses', 'bench', 'dog', 'vest']], ['http://object-naming-amore.upf.edu//2327002_981223_singleton_obj.png', ['motorcyycle', 'bike', 'motorbike', 'motorcycle']], ['http://object-naming-amore.upf.edu//2316488_2867478_seed_ambiguous.png', ['key', 'table', 'laptop', 'desk', 'desktop']], ['http://object-naming-amore.upf.edu//498274_1575055_singleton_obj.png', ['ice cream truck', 'vehicle', 'veehicle', 'van', 'truck']], ['http://object-naming-amore.upf.edu//2341927_3651806_seed_ambiguous.png', ['girl', 'dress', 't-shift', 'woman', 'lady', 'shirt', 't-shirt']]]","['7b22666c6f636b223a2022636f7572696572222c20227368697274223a2022617269616c227d', '7b22676c6173736573223a20227365726966222c202262656e6368223a2022617269616c227d', '7b226d6f746f72637979636c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022626f6c642d62696b65227d', '7b226b6579223a20227365726966222c20226465736b223a2022617269616c227d', '7b227665656869636c65223a202273616e732d76656869636c65222c202276616e223a2022617269616c227d', '7b22742d7368696674223a202273616e732d742d7368697274227d']"
"[['http://object-naming-amore.upf.edu//2387957_1271476_singleton_obj.png', ['bird', 'wave', 'sparrow']], ['http://object-naming-amore.upf.edu//2403106_356562_singleton_obj.png', ['nose', 'cow', 'goat', 'sheep']], ['http://object-naming-amore.upf.edu//1333_1066920_singleton_obj.png', ['door', 'house', 'mansion', 'home']], ['http://object-naming-amore.upf.edu//2365834_631675_supercat_unique.png', ['jacket', 'shirt', 'clothing', 'armrail', 'woman']], ['http://object-naming-amore.upf.edu//2360763_2480102_singleton_obj.png', ['woman', 'dog', 'bed', 'person', 'nose']], ['http://object-naming-amore.upf.edu//2331967_2889678_singleton_obj.png', ['man', 'rail', 'boy', 'kid', 'skater', 'shoe', 'skateboarder']]]","['7b2277617665223a20227365726966222c202262697264223a2022617269616c227d', '7b226e6f7365223a20227365726966222c20227368656570223a2022617269616c227d', '7b22646f6f72223a20227365726966222c2022686f757365223a2022617269616c222c2022686f6d65223a2022626f6c642d686f757365227d', '7b2261726d7261696c223a2022636f7572696572227d', '7b226e6f7365223a20227365726966222c2022776f6d616e223a2022617269616c227d', '7b227261696c223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2390898_1246140_seed_ambiguous.png', ['chair', 'speker', 'candle']], ['http://object-naming-amore.upf.edu//2346444_2498643_supercat_unique.png', ['dung', 'house', 'building', 'car']], ['http://object-naming-amore.upf.edu//2409913_230434_singleton_obj.png', ['person', 'woman', 'girl', 'wall']], ['http://object-naming-amore.upf.edu//2351240_3898049_singleton_obj.png', ['player', 'athlete', 'vane', 'tennis player', 'man']], ['http://object-naming-amore.upf.edu//2329755_3454073_supercat_unique.png', ['top', 'shirt', 'jacket', 'coat', 't-shirt']], ['http://object-naming-amore.upf.edu//2371025_1776405_seed_ambiguous.png', ['shirt', 'bread', 'couhter', 'wood', 'counter', 't-shirt', 'table']]]","['7b227370656b6572223a2022636f7572696572222c20226368616972223a2022617269616c227d', '7b2264756e67223a2022636f7572696572222c2022686f757365223a2022617269616c227d', '7b2277616c6c223a20227365726966227d', '7b2276616e65223a2022636f7572696572222c20226d616e223a2022617269616c227d', '7b22746f70223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b22636f7568746572223a202273616e732d636f756e746572227d']"
"[['http://object-naming-amore.upf.edu//2392176_482400_singleton_obj.png', ['cat', 'animal', 'ainmal']], ['http://object-naming-amore.upf.edu//2377964_3837259_singleton_obj.png', ['hay', 'shopper', 'woman', 'lady']], ['http://object-naming-amore.upf.edu//2343767_2653407_singleton_obj.png', ['bench', 'phone', 'girl', 'woman']], ['http://object-naming-amore.upf.edu//2406376_3211191_singleton_obj.png', ['book', 'shelf', 'lampshade', 'table', 'desk']], ['http://object-naming-amore.upf.edu//2347235_1901843_supercat_ambiguous.png', ['jacket', 'man', 'person', 'skier', 'jackdt']], ['http://object-naming-amore.upf.edu//2389948_1255645_singleton_obj.png', ['baseball player', 'pants', 'player', 'man', 'batter', 'person', 'boy']]]","['7b2261696e6d616c223a202273616e732d616e696d616c222c2022636174223a2022617269616c227d', '7b22686179223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d', '7b2262656e6368223a20227365726966227d', '7b226c616d707368616465223a20227365726966222c20226465736b223a2022617269616c227d', '7b226a61636b6474223a202273616e732d6a61636b6574222c2022736b696572223a2022617269616c227d', '7b2270616e7473223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2354269_839900_singleton_obj.png', ['necktie', 'necotie', 'tie']], ['http://object-naming-amore.upf.edu//2358632_800633_singleton_obj.png', ['house', 'building', 'sign', 'hoouse']], ['http://object-naming-amore.upf.edu//2396992_664127_supercat_unique.png', ['hotdog', 'jaccket', 'jacket', 'food']], ['http://object-naming-amore.upf.edu//2416954_3122866_seed_ambiguous.png', ['keyboard', 'finger', 'desk', 'table', 'laptop']], ['http://object-naming-amore.upf.edu//2353053_1933063_seed_ambiguous.png', ['counter', 'hole', 'table', 'cup', 'glass']], ['http://object-naming-amore.upf.edu//2365889_3882013_seed_ambiguous.png', ['plans', 'player', 'batter', 'athlete', 'baseball player', 'person', 'man']]]","['7b226e65636f746965223a202273616e732d6e65636b746965222c2022746965223a2022617269616c222c20226e65636b746965223a2022626f6c642d746965227d', '7b22686f6f757365223a202273616e732d686f757365222c2022686f757365223a2022617269616c222c20227369676e223a2022626f6c642d686f757365227d', '7b226a6163636b6574223a202273616e732d6a61636b6574222c20226a61636b6574223a2022617269616c227d', '7b2266696e676572223a20227365726966227d', '7b22686f6c65223a20227365726966227d', '7b22706c616e73223a2022636f7572696572227d']"
